feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,label
-1.39691,-1.1902,-0.35697,-0.19451,0.121635,-0.0453826,-0.179205,-0.126821,-0.356428,-0.31837,-0.300426,-0.456212,0.63517,0.081298,-0.774668,-0.326789,0.0358165,-0.264193,0
-1.24614,-0.529145,-0.35697,-0.19451,-0.495898,-0.121239,-0.56393,-0.133545,-0.582474,-0.638668,-0.47656,-0.648706,-0.0362799,0.228903,-0.351447,-0.505409,0.579415,-0.478738,4
1.70082,-0.633523,-0.35697,-0.19451,4.62963,7.1701,3.03709,0.914359,-0.140084,-0.131265,-0.108976,-0.184276,0.193931,0.0926521,-0.351447,-0.132637,-0.501122,-0.420935,3
0.98807,-1.13801,-0.35697,-0.19451,-0.392976,-0.113403,-0.271539,-0.123105,2.23195,2.21548,2.17311,2.2937,-1.9643,1.43812,-0.466871,2.18165,-0.975633,-0.643468,1
-0.50597,-0.911862,2.41015,4.39036,-0.166547,-0.1098,0.574856,-0.0436294,-0.385533,-0.315198,-0.359137,-0.480656,0.95171,-0.140109,-0.716956,-0.386329,-0.0464,-0.177286,0
0.919536,-1.25979,-0.35697,-0.19451,-0.434144,-0.118619,-0.410041,-0.127041,1.87784,1.78101,1.90253,1.92094,-2.40554,1.70495,-0.47649,1.90725,-0.774196,-0.660401,1
-0.917174,-0.0246559,-0.35697,-0.19451,0.0598821,-0.0779115,1.02114,-0.0888888,-0.0750833,-0.102723,0.00334163,-0.1415,-0.189754,0.461663,-0.591914,-0.018735,-0.338318,-0.460703,3
-0.245541,0.0971174,-0.35697,-0.19451,-0.495898,-0.114755,-0.425429,-0.125309,-0.795908,-0.695751,-0.841591,-0.828978,1.55601,-0.957611,0.0621548,-0.854882,0.454044,0.335845,0
1.53634,0.201495,-0.35697,-0.19451,-0.495898,-0.122683,-0.486985,-0.134126,-0.861879,-0.775033,-0.905408,-0.883976,1.48887,-0.99735,0.196816,-0.919599,0.965047,0.359177,0
-0.84864,1.34964,-0.35697,-0.19451,-0.166547,-0.106827,-0.41004,-0.130788,-0.766804,-0.759176,-0.887539,-0.621207,0.692723,-1.43449,1.7358,-0.782398,0.509433,2.16515,6
1.34445,0.305872,2.41015,-0.19451,0.0804665,-0.087006,-0.456207,-0.1374,-0.712475,-0.765519,-0.634825,-0.746481,0.0980101,-0.0663066,0.0140616,-0.665907,0.934393,-0.536301,4
1.02919,-1.92084,-0.35697,-0.19451,-0.0430403,-0.0858798,-0.594708,-0.135905,-0.727027,-0.762348,-0.650141,-0.777035,0.270669,-0.0833378,-0.130218,-0.681439,0.901611,-0.460247,4
0.439798,1.69757,-0.35697,-0.19451,-0.310638,-0.112883,-0.333095,-0.129618,-0.653296,-0.64501,-0.828828,-0.44399,0.606393,-1.70699,2.28406,-0.632254,0.535618,2.09666,6
-0.7664,0.271079,-0.35697,-0.19451,0.348064,-0.0877675,-0.0868712,-0.111795,-0.497101,-0.480104,-0.496981,-0.508155,0.558433,-0.406932,0.129485,-0.495054,-0.176432,-0.219976,2
-0.834933,1.26266,-0.35697,-0.19451,0.286311,-0.0743318,0.282465,-0.101453,0.336262,0.32857,0.396452,0.267932,-0.343228,0.677393,-0.803524,0.379923,-0.599607,-0.453602,5
0.823588,-0.685711,-0.35697,-0.19451,-0.475314,-0.116367,-0.533152,-0.132359,-0.361279,-0.403994,-0.29532,-0.395103,-0.0938327,0.143746,-0.149456,-0.321612,-0.0998361,-0.531901,4
-1.52027,0.253683,-0.35697,-0.19451,-0.516483,-0.124583,-0.533152,-0.138849,-0.840536,-0.74332,-0.890092,-0.865644,1.56561,-1.02006,0.158341,-0.893712,0.775014,0.414152,0
-1.69846,1.14089,-0.35697,-0.19451,-0.187132,-0.116985,2.76009,1.29826,-0.352548,-0.334226,-0.341268,-0.379825,0.452919,-0.213911,-0.0917437,-0.368208,-0.848832,-0.425055,5
-0.862347,1.74976,-0.35697,-0.19451,-0.351807,-0.103147,-0.0253152,-0.112405,-0.587325,-0.559386,-0.752248,-0.41038,0.731091,-1.58209,1.94741,-0.603779,-0.0785232,2.08569,6
-1.09536,-0.216014,-0.35697,-0.19451,-0.516483,-0.119513,-0.394651,-0.126759,-0.548519,-0.587928,-0.468902,-0.599819,0.0884179,0.081298,-0.226405,-0.497642,0.275957,-0.47742,4
0.60428,-0.37258,-0.35697,-0.19451,-0.331223,-0.11938,-0.425429,-0.135133,0.554547,0.588614,0.58535,0.478759,-0.141793,0.660362,-0.97666,0.571486,-0.732046,-0.402946,3
-1.62993,-0.0594483,-0.35697,-0.19451,-0.578236,-0.125326,-0.533152,-0.138849,-0.940462,-0.930425,-0.94625,-0.932864,0.855789,-0.810006,0.514232,-0.981727,2.51022,-0.449346,2
-1.65734,1.47142,2.41015,-0.19451,0.162804,-0.0879776,0.00546275,-0.111345,-0.583445,-0.591099,-0.734379,-0.388992,0.404958,-1.48558,2.11093,-0.585658,0.0109701,2.24904,6
1.19367,1.94111,-0.35697,-0.19451,-0.166547,-0.0948527,-0.133038,-0.101661,-0.292398,-0.334226,-0.463796,-0.0437248,-0.141793,-1.38339,2.48606,-0.293136,-0.328555,2.40655,6
0.672814,1.00172,-0.35697,-0.19451,0.51274,-0.0570432,0.482522,-0.0927848,0.576861,0.556901,0.690009,0.454315,-0.650177,1.22807,-1.42874,0.677622,-0.479821,-0.425777,5
1.28962,-0.755296,-0.35697,-0.19451,0.0598821,-0.0626103,0.143964,-0.121747,-0.591206,-0.613298,-0.548034,-0.615096,0.280261,-0.19688,0.0525362,-0.577892,0.0261373,-0.502159,4
-0.50597,1.52361,5.17726,-0.19451,-0.187131,-0.10769,0.00546275,-0.115423,-0.687251,-0.683066,-0.839038,-0.502044,0.596801,-1.57641,2.07245,-0.681439,0.426767,2.13787,6
-0.533384,0.218891,-0.35697,-0.19451,0.739169,-0.0338009,-0.0868712,-0.0995103,-0.651355,-0.746491,-0.535271,-0.691482,-0.333636,0.240257,-0.0725063,-0.564948,1.17762,-0.586341,2
1.46781,0.897342,-0.35697,-0.19451,-0.269469,-0.113403,0.113186,-0.103309,-0.567922,-0.581585,-0.703747,-0.385936,0.337813,-1.37204,1.98589,-0.583069,-0.172926,2.33289,6
1.20738,-1.90344,-0.35697,-0.19451,-0.310638,-0.114506,-0.209982,-0.1175,2.09418,2.03788,2.0659,2.15926,-2.21369,1.52896,-0.370685,2.07293,-0.893688,-0.664895,1
-1.23243,-1.41635,2.41015,-0.19451,-0.310638,-0.123922,-0.286928,-0.131544,-0.378742,-0.365939,-0.300426,-0.480656,0.424143,0.211871,-0.784287,-0.326789,0.157064,-0.310351,0
0.6454,-1.10322,-0.35697,-0.19451,-0.392976,-0.118637,-0.379262,-0.134567,2.26881,2.31696,2.1629,2.32426,-1.40796,1.15427,-0.54382,2.1713,-1.0996,-0.602128,1
1.08402,0.932135,-0.35697,-0.19451,-0.0430399,0.111201,1.6367,0.324591,-0.109039,-0.109066,-0.0808963,-0.1415,0.0884179,0.0983293,-0.255261,-0.104162,-0.638622,-0.477529,5
0.179369,-1.78167,-0.35697,-0.19451,-0.45473,-0.110359,-0.394651,-0.131391,2.36389,2.38038,2.27266,2.4312,-1.77246,1.33026,-0.47649,2.28261,-1.047,-0.631889,1
-0.0536464,-0.181222,-0.35697,-0.19451,-0.0636248,-0.0932,0.143964,-0.114162,-0.439862,-0.365939,-0.430612,-0.517321,1.02845,-0.299068,-0.524583,-0.458812,-0.132732,-0.144119,0
-0.177007,-1.83386,-0.35697,-0.19451,-0.392976,-0.111895,-0.533152,-0.135429,2.00978,1.98397,1.974,2.05538,-1.86838,1.40974,-0.514964,1.97973,-0.935728,-0.632835,1
0.467212,-0.703107,-0.35697,-0.19451,-0.557652,-0.121713,-0.594708,-0.135905,-0.49322,-0.556215,-0.397427,-0.541765,-0.17057,0.23458,-0.226405,-0.425159,0.336898,-0.527668,4
1.28962,0.914738,-0.35697,4.39036,0.0804668,-0.0858798,0.744134,-0.0918561,0.608876,0.585443,0.723194,0.487925,-0.70773,1.26213,-1.42874,0.711276,-0.492448,-0.432108,5
-0.834933,0.914738,-0.35697,-0.19451,0.162804,-0.106817,-0.394651,-0.124546,0.359546,0.376139,0.416874,0.270988,-0.141793,0.677393,-1.00552,0.400633,-0.58183,-0.399902,5
-1.53398,0.323268,-0.35697,-0.19451,-0.557652,-0.125904,-0.317706,-0.137589,-0.850237,-0.759176,-0.895197,-0.87481,1.51765,-0.99735,0.16796,-0.904067,0.890308,0.37957,0
1.01548,-0.129033,-0.35697,-0.19451,-0.495898,-0.120701,-0.548541,-0.139668,-0.919118,-0.91774,-0.902855,-0.929808,0.759868,-0.64537,0.331477,-0.93772,2.25066,-0.424521,4
1.15255,-0.511749,-0.35697,-0.19451,-0.331223,-0.110359,-0.502374,-0.131829,-0.731878,-0.76869,-0.665457,-0.767869,0.261076,-0.15714,0.00444287,-0.696972,0.844555,-0.495972,4
0.796175,-0.998843,-0.35697,-0.19451,-0.2283,-0.108851,0.0362409,-0.107976,0.13253,0.249288,0.039079,0.130436,0.95171,-0.514797,-0.082125,0.0175067,-1.204,-0.207692,3
1.01548,-0.998843,-0.35697,-0.19451,-0.2283,-0.0922091,-0.27154,-0.0913022,2.23971,2.23133,2.19608,2.27537,-1.89715,1.54599,-0.716956,2.20495,-0.96838,-0.610998,1
1.17996,0.114514,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-1.19131,-0.198618,-0.35697,-0.19451,-0.495898,-0.118719,-0.394651,-0.13866,-0.80755,-0.736977,-0.828828,-0.8412,1.29703,-0.804329,0.0621548,-0.862648,0.579381,0.0575311,0
1.60488,-1.15541,-0.35697,-0.19451,-0.248884,-0.1098,-0.394651,-0.134881,1.46358,1.24507,1.72639,1.34345,-3.17291,2.95391,-1.8231,1.72863,-0.295871,-0.576775,1
-1.28726,-0.96405,-0.35697,-0.19451,9.65224,4.40709,4.39133,5.6179,0.265441,0.163664,0.36582,0.240433,-1.13938,0.887446,-0.361066,0.348859,-0.0607077,-0.612009,2
0.426091,0.532022,-0.35697,-0.19451,-0.598821,-0.12,-0.456207,-0.130916,-0.924939,-0.908226,-0.933487,-0.920642,0.90375,-0.815683,0.475757,-0.968784,1.80455,-0.40464,4
1.09772,0.932135,-0.35697,-0.19451,0.348065,0.0874987,1.68286,0.155123,-0.120681,-0.124922,-0.0885543,-0.153721,0.0596415,0.115361,-0.255261,-0.111928,-0.571715,-0.490728,5
1.16626,-0.163825,-0.35697,-0.19451,-0.2283,-0.0981552,-0.502374,-0.139101,-0.546579,-0.610126,-0.440822,-0.605929,-0.132201,0.257288,-0.303354,-0.469167,0.522599,-0.503944,4
1.0566,-1.43375,-0.35697,-0.19451,-0.351806,-0.110089,-0.363873,-0.122733,2.25232,2.2567,2.19608,2.29065,-1.79164,1.47219,-0.697719,2.20495,-0.996657,-0.606354,1
1.26221,-0.146429,-0.35697,-0.19451,-0.269469,-0.119628,-0.517763,-0.133622,-0.921058,-0.930425,-0.90796,-0.917586,0.663946,-0.668079,0.466138,-0.942897,2.348,-0.552441,2
1.646,-1.74688,-0.35697,-0.19451,-0.454729,-0.119166,-0.348484,-0.119347,2.25135,2.23133,2.19608,2.31203,-2.01226,1.47786,-0.486108,2.20495,-0.96795,-0.642815,1
0.946949,-0.0942407,-0.35697,-0.19451,-0.537067,-0.124665,-0.548541,-0.1374,-0.80658,-0.721121,-0.839038,-0.8412,1.43132,-0.878131,0.0525362,-0.870414,0.512367,0.185526,0
1.61858,-0.511749,-0.35697,-0.19451,-0.454729,-0.120371,-0.610097,-0.139668,-0.939491,-0.930425,-0.941145,-0.935919,0.846197,-0.781621,0.475757,-0.97655,2.41289,-0.458376,4
-0.574504,-0.111637,-0.35697,-0.19451,-0.0224557,-0.0965721,-0.471596,-0.131829,-0.522325,-0.521331,-0.48677,-0.560098,0.433735,-0.191203,-0.110981,-0.515763,-0.108143,-0.4156,4
0.727641,1.03651,2.41015,-0.19451,0.306895,-0.0738301,0.621022,-0.0772611,0.489547,0.480791,0.58535,0.377929,-0.477518,1.04073,-1.28446,0.571486,-0.501631,-0.415637,5
1.56376,-0.00725971,-0.35697,-0.19451,-0.516483,-0.125574,-0.533152,-0.137337,-0.93076,-0.936767,-0.918171,-0.929808,0.702315,-0.679433,0.446901,-0.953252,2.51022,-0.518462,2
-0.012526,-1.6425,-0.35697,-0.19451,-0.331222,-0.111452,-0.379263,-0.124742,2.39396,2.46601,2.26756,2.44953,-1.29285,1.12021,-0.601532,2.27743,-1.1444,-0.587724,1
-1.04054,-0.198618,2.41015,-0.19451,-0.207716,-0.0965861,-0.240761,-0.110951,-0.87061,-0.905055,-0.849249,-0.853422,0.395366,-0.571568,0.571943,-0.883357,1.93059,-0.694232,2
-1.54769,0.532022,-0.35697,-0.19451,0.492156,-0.0592571,-0.0253152,-0.0857602,-0.454414,-0.511817,-0.359137,-0.508155,-0.151386,0.262965,-0.293735,-0.386329,0.231363,-0.504507,3
1.09772,-0.720504,-0.35697,-0.19451,-0.248885,-0.101704,0.0208518,-0.103309,-0.571803,-0.597441,-0.517402,-0.605929,0.2323,-0.106046,-0.053269,-0.546828,0.136913,-0.478747,4
1.13884,-1.55552,-0.35697,-0.19451,-0.0636246,-0.0887102,-0.548541,-0.131638,-0.592176,-0.629154,-0.532718,-0.621207,0.145971,-0.0890149,0.00444287,-0.56236,0.232426,-0.517354,4
0.782468,0.49723,-0.35697,-0.19451,-0.41356,-0.105427,-0.440818,-0.121631,-0.950163,-0.927254,-0.976882,-0.929808,0.980487,-0.957611,0.639274,-1.01279,1.22055,-0.473359,4
0.563159,-1.1902,-0.35697,-0.19451,-0.187132,-0.109056,-0.348484,-0.128269,2.28045,2.31379,2.18587,2.33648,-1.55184,1.23943,-0.54382,2.19459,-1.06991,-0.6117,1
0.234196,-1.57292,-0.35697,-0.19451,-0.516483,-0.113403,-0.533152,-0.134227,1.92635,1.82541,1.94082,1.9851,-2.48227,1.67656,-0.351447,1.94608,-0.784534,-0.676307,1
-1.45174,-1.05103,-0.35697,-0.19451,-0.2283,-0.092209,-0.0868711,-0.0875236,-0.422399,-0.375452,-0.377006,-0.517321,0.76946,-0.0435982,-0.697719,-0.40445,0.0891634,-0.235504,0
1.11143,-0.755296,-0.35697,-0.19451,1.10969,0.203367,0.390188,0.474032,-0.707624,-0.749662,-0.66801,-0.70676,0.193931,-0.316099,0.341096,-0.69956,0.748425,-0.623399,2
1.53634,1.17568,-0.35697,-0.19451,-0.331223,-0.120371,-0.25615,-0.122979,-0.778446,-0.784546,-0.890092,-0.630373,0.577617,-1.38339,1.76466,-0.790164,0.477101,2.25538,6
-1.61622,0.184098,-0.35697,-0.19451,-0.681158,-0.126895,-0.656264,-0.139857,-0.969566,-0.936767,-1.01262,-0.938975,1.086,-1.08251,0.745079,-1.04903,-1.38313,-0.473359,2
-0.793813,1.22787,-0.35697,-0.19451,0.677415,-0.0939296,1.11347,-0.0727584,0.57007,0.541045,0.651719,0.494036,-0.726914,1.01234,-0.986278,0.638792,-0.61365,-0.48536,5
0.672814,1.12349,-0.35697,-0.19451,0.368649,-0.0630817,0.328632,-0.102165,0.349845,0.360282,0.409216,0.264877,-0.189754,0.68307,-0.967041,0.392867,-0.582114,-0.409086,5
1.74194,0.236287,-0.35697,-0.19451,-0.372392,-0.115171,-0.502374,-0.128059,-0.951133,-0.927254,-0.97433,-0.935919,0.990079,-0.934902,0.591181,-1.0102,1.41522,-0.417197,4
0.617986,-1.52073,-0.35697,-0.19451,-0.290054,-0.11971,-0.163816,-0.115422,1.72844,1.61928,1.86168,1.65511,-2.39595,2.30672,-1.50569,1.86583,-0.623012,-0.562628,1
-0.7664,-0.842277,2.41015,-0.19451,0.0804665,-0.0959254,-0.25615,-0.102575,-0.374861,-0.308856,-0.341268,-0.474545,0.90375,-0.0833378,-0.765049,-0.368208,-0.014856,-0.180533,0
-0.0947667,-0.668315,-0.35697,-0.19451,0.51274,-0.0287826,-0.0407042,-0.0242329,-0.756132,-0.835287,-0.673115,-0.770924,-0.103425,-0.0663066,0.216053,-0.704738,1.52087,-0.625234,2
-0.684159,1.78455,-0.35697,-0.19451,0.121636,-0.112692,-0.225372,-0.122825,-0.532996,-0.499132,-0.71651,-0.340104,0.740683,-1.66157,2.07245,-0.544239,-0.0969918,2.06119,6
-0.862347,-0.00725971,-0.35697,-0.19451,-0.537067,-0.122683,-0.533152,-0.138093,-0.818222,-0.721121,-0.862012,-0.850366,1.54642,-0.963288,0.0813921,-0.875591,0.641759,0.339926,0
1.00178,0.427645,2.41015,-0.19451,-0.0842092,-0.108505,-0.363873,-0.123486,-0.923969,-0.905055,-0.941145,-0.911475,0.922934,-0.872454,0.552706,-0.97655,0.81499,-0.441492,4
0.467212,-0.320391,-0.35697,-0.19451,-0.495898,-0.116118,0.436355,-0.109127,-0.270084,-0.292999,-0.234056,-0.288162,0.0116809,0.01885,-0.0436503,-0.259483,-0.391572,-0.536783,4
-0.204421,0.879946,-0.35697,-0.19451,-0.557652,-0.125904,-0.194594,-0.137589,-0.6174,-0.625983,-0.726721,-0.471489,0.424143,-1.23579,1.66847,-0.655553,-0.296078,2.42067,6
-1.61622,-1.83386,-0.35697,-0.19451,-0.2283,-0.111039,-0.41004,-0.133811,2.66075,2.86876,2.37477,2.77341,-0.276083,0.274319,-0.18793,2.38616,-1.44778,-0.551152,1
0.563159,1.01912,-0.35697,-0.19451,0.430402,-0.0333588,0.436354,-0.0999338,0.559398,0.563244,0.651719,0.439038,-0.419965,1.07479,-1.39988,0.638792,-0.506735,-0.398359,5
1.28962,-0.755296,-0.35697,-0.19451,-0.228301,-0.119958,-0.486985,-0.124302,0.0694699,0.100238,0.092685,0.0112735,0.222708,0.211871,-0.582295,0.0718691,-0.630412,-0.388103,3
0.275317,-0.37258,-0.35697,-0.19451,-0.372392,-0.113764,0.0516297,-0.114918,-0.36613,-0.305684,-0.331058,-0.462323,0.846197,-0.0663066,-0.736193,-0.357853,-0.0399913,-0.208721,0
-1.45174,1.05391,-0.35697,-0.19451,-0.495898,-0.119632,-0.440818,-0.129568,-0.597997,-0.584756,-0.762458,-0.407325,0.606393,-1.58777,2.08207,-0.60119,0.0186544,2.13597,6
1.74194,-0.824881,-0.35697,-0.19451,-0.063625,-0.101812,-0.517763,-0.134318,0.137381,0.0907244,0.227976,0.0723827,-0.535071,0.717133,-0.678481,0.20907,-0.403036,-0.502224,3
0.0971283,1.73236,-0.35697,-0.19451,0.0804665,-0.111252,-0.179205,-0.124275,-0.537847,-0.559386,-0.7063,-0.30955,0.241892,-1.56506,2.40911,-0.518352,0.0272975,2.25352,6
1.26221,-0.755296,-0.35697,-0.19451,-0.495898,-0.114292,0.0977967,-0.127927,-0.55531,-0.597441,-0.481665,-0.596763,0.0692336,0.0358812,-0.130218,-0.510586,0.276329,-0.504338,4
-1.24614,2.06289,-0.35697,-0.19451,-0.104794,-0.090769,0.00546284,-0.121316,-0.582474,-0.613298,-0.655246,-0.459267,0.193931,-0.963288,1.43762,-0.645198,-0.322946,2.71689,6
-0.972001,0.0449289,-0.35697,-0.19451,-0.454729,-0.120371,-0.533152,-0.137337,-0.933671,-0.936767,-0.930934,-0.923697,0.731091,-0.747558,0.533469,-0.966195,2.51022,-0.56107,2
1.53634,0.236287,-0.35697,-0.19451,2.61236,0.0656816,0.0516295,-0.113728,-0.00329181,0.0590118,-0.0426063,-0.0162256,0.568025,-0.265005,-0.1206,-0.0653313,-0.930478,-0.374079,3
1.27591,-1.03363,-0.35697,-0.19451,-0.145962,-0.102102,-0.163816,-0.106784,-0.760983,-0.762348,-0.726721,-0.792313,0.606393,-0.395578,0.0621548,-0.7591,0.666855,-0.389785,4
-1.30096,0.0101365,-0.35697,-0.19451,-0.475314,-0.124913,-0.502374,-0.138345,-0.813371,-0.724292,-0.849249,-0.847311,1.46969,-0.906517,0.0621548,-0.870414,0.634034,0.242681,0
1.08402,-1.93824,-0.35697,-0.19451,-0.413561,-0.115746,-0.179205,-0.126821,2.36777,2.36135,2.27266,2.46175,-1.98348,1.30755,-0.226405,2.28261,-1.02656,-0.673006,1
0.782468,-1.46854,-0.35697,-0.19451,1.33612,0.00063481,-0.502374,-0.125211,-0.721207,-0.727464,-0.685878,-0.749536,0.529656,-0.355838,0.0717735,-0.717681,0.653184,-0.435718,4
-1.32838,-0.198618,-0.35697,-0.19451,-0.434145,-0.117976,-0.517763,-0.1374,-0.815312,-0.733806,-0.849249,-0.844255,1.40254,-0.895163,0.110248,-0.875591,0.513333,0.197122,0
-0.355196,0.445041,-0.35697,-0.19451,0.656831,-0.0252315,-0.0868712,-0.113218,-0.410757,-0.461077,-0.325952,-0.459267,-0.122609,0.228903,-0.264879,-0.352676,0.0800629,-0.504027,3
0.98807,-0.320391,-0.35697,-0.19451,0.677416,0.221949,0.344021,0.104679,-0.861879,-0.889198,-0.823722,-0.871755,0.452919,-0.452349,0.31224,-0.85747,2.01111,-0.545215,2
-1.47915,1.83674,-0.35697,-0.19451,0.0804666,-0.0830431,0.00546284,-0.112715,-0.611579,-0.616469,-0.759906,-0.422602,0.452919,-1.49126,2.07245,-0.614133,0.0567625,2.24081,6
-1.41062,1.33225,-0.35697,-0.19451,0.368648,-0.0735724,0.667189,-0.0955789,0.462383,0.43005,0.570034,0.359596,-0.669361,1.0975,-1.18827,0.555954,-0.479747,-0.454766,5
-1.09536,1.12349,-0.35697,-0.19451,0.203973,-0.0661943,0.190131,-0.0119526,-0.0973969,-0.090038,-0.0655803,-0.1415,0.145971,0.132392,-0.370685,-0.0886295,-0.556384,-0.438626,5
-0.0399396,-0.563938,-0.35697,-0.19451,0.121635,-0.0820509,-0.0714823,-0.118445,-0.381652,-0.308856,-0.354032,-0.480656,0.970895,-0.128755,-0.755431,-0.381151,-0.0270553,-0.173109,0
0.563159,-0.23341,-0.35697,4.39036,-0.475314,-0.12194,-0.0868711,-0.101126,-0.203144,-0.280314,-0.0860017,-0.266773,-0.535071,0.614945,-0.505346,-0.109339,0.0216019,-0.53006,4
1.68712,0.445041,-0.35697,-0.19451,-0.269469,-0.109717,-0.379262,-0.129277,-0.472847,-0.524502,-0.560798,-0.312605,-0.0842406,-0.974642,1.7358,-0.520941,-0.276713,2.65609,6
-1.01312,0.305872,-0.35697,-0.19451,-0.495898,-0.124665,-0.610097,-0.138912,-0.952103,-0.927254,-0.97433,-0.938975,0.999671,-0.929225,0.571943,-1.0102,2.02355,-0.361294,4
-0.985708,-1.22499,-0.35697,-0.19451,-0.331222,-0.117398,-0.363874,-0.132866,1.99329,2.04106,1.97655,1.94538,-1.18734,1.52328,-1.39026,1.98232,-0.991676,-0.487991,1
0.905829,0.671192,-0.35697,-0.19451,0.265727,-0.0852718,3.25254,3.44624,0.102455,0.0590118,0.13608,0.102937,-0.477518,0.308382,-0.0436503,0.12882,-0.564011,-0.771862,5
-0.930881,-0.59873,-0.35697,-0.19451,-0.0636247,-0.0981715,1.03653,-0.0601968,-0.525235,-0.565729,-0.451033,-0.569264,0.0596415,0.0642667,-0.168693,-0.479522,0.22161,-0.496235,4
0.98807,0.653796,-0.35697,-0.19451,0.0392975,-0.00342878,2.51387,1.55394,0.139321,0.116095,0.171818,0.12127,-0.324044,0.33109,-0.236023,0.154707,-0.66512,-0.668249,5
-0.834933,-0.859673,-0.35697,-0.19451,-0.207716,-0.114425,-0.286928,-0.124742,-0.416578,-0.337397,-0.397427,-0.51121,1.05722,-0.213911,-0.697719,-0.425159,-0.0336797,-0.123816,0
-0.0947667,0.0275327,-0.35697,-0.19451,-0.578236,-0.12066,-0.425429,-0.134318,-0.940462,-0.936767,-0.943698,-0.929808,0.798236,-0.792975,0.543088,-0.979139,2.51022,-0.525937,2
1.0566,0.288476,-0.35697,-0.19451,-0.434145,-0.116367,-0.548541,-0.134318,-0.943372,-0.914569,-0.971777,-0.926753,1.02845,-0.963288,0.600799,-1.00761,1.69911,-0.308011,4
-1.38321,-0.703107,-0.35697,-0.19451,0.32748,-0.0176335,0.328632,-0.0998039,-0.479638,-0.391309,-0.481665,-0.557042,1.19151,-0.406932,-0.505346,-0.507997,-0.118112,-0.060778,0
0.124542,1.22787,-0.35697,-0.19451,0.265726,-0.100134,0.774912,-0.0647517,0.57395,0.572758,0.628745,0.503202,-0.477518,0.836352,-0.938185,0.615494,-0.672112,-0.465267,5
0.056008,-0.563938,-0.35697,4.39036,9.40523,16.6464,6.33034,6.28594,0.189769,0.160492,0.194792,0.209878,-0.419965,0.189163,0.100629,0.175417,-0.341678,-0.619526,2
1.15255,1.17568,-0.35697,4.39036,0.430402,-0.0759377,0.913413,-0.036935,0.292605,0.315885,0.332636,0.219045,-0.0266877,0.50708,-0.83238,0.315206,-0.644427,-0.389562,5
-1.58881,-0.824881,-0.35697,-0.19451,-0.2283,-0.0956279,-0.209983,-0.108513,-0.906506,-0.911397,-0.90796,-0.890087,0.692723,-0.753235,0.581562,-0.942897,1.95055,-0.63281,2
0.275317,0.688588,-0.35697,-0.19451,0.450987,0.173636,4.49905,0.323079,0.0626787,0.0336416,0.0824744,0.0662718,-0.314452,0.183486,0.00444287,0.0692805,-0.636666,-0.687506,5
0.220489,-1.85126,2.41015,8.97523,0.677416,-0.0280963,0.713356,-0.10074,0.19753,0.214404,0.225424,0.145714,-0.00750348,0.348121,-0.582295,0.206481,-0.69514,-0.431719,3
-1.39691,0.410249,-0.35697,-0.19451,-0.578236,-0.124335,-0.471596,-0.133055,-0.850237,-0.81943,-0.844144,-0.877865,0.970895,-0.656725,0.139104,-0.873002,1.1894,-0.128682,0
-0.533384,1.22787,-0.35697,-0.19451,-0.0430401,-0.0988985,-0.148427,-0.133622,-0.531056,-0.559386,-0.632272,-0.37677,0.174747,-1.11089,1.70694,-0.575303,-0.327456,2.55996,6
0.0834216,-0.650919,-0.35697,-0.19451,-0.187131,-0.100137,-0.209983,-0.0963402,-0.334115,-0.264458,-0.29532,-0.44399,0.90375,-0.0152127,-0.880473,-0.321612,-0.0100562,-0.186333,0
1.39927,-0.946654,-0.35697,-0.19451,0.636247,0.896845,0.528688,0.478755,-0.68046,-0.740149,-0.647588,-0.654817,0.0116809,-0.338807,0.562325,-0.678851,0.776963,-0.7241,2
1.09772,1.15829,-0.35697,-0.19451,-0.228301,-0.105051,-0.225372,-0.121063,0.325591,0.341255,0.378584,0.243488,-0.122609,0.620622,-0.928567,0.361802,-0.596141,-0.40425,5
0.905829,-0.0768445,-0.35697,-0.19451,-0.290054,-0.0984572,-0.41004,-0.127041,0.0733504,0.0970669,0.092685,0.0265507,0.155563,0.189163,-0.47649,0.0718691,-0.679673,-0.416157,3
-1.13648,-1.12062,-0.35697,-0.19451,-0.0224559,-0.0492641,-0.10226,-0.125498,-0.399115,-0.34374,-0.354032,-0.502044,0.827012,-0.0265668,-0.784287,-0.381151,0.0799318,-0.205726,0
0.878415,1.1061,-0.35697,-0.19451,-0.248885,-0.104927,0.174742,-0.0995498,0.300367,0.322227,0.360715,0.203767,-0.045872,0.649008,-1.05361,0.343682,-0.530589,-0.378283,5
-0.601918,0.0449289,-0.35697,4.39036,0.0187131,-0.102119,-0.379262,-0.135322,-0.892924,-0.920911,-0.864565,-0.890087,0.472103,-0.543183,0.446901,-0.898889,2.22861,-0.599352,2
1.50893,-0.7379,-0.35697,-0.19451,-0.187131,-0.117976,-0.456207,-0.135133,-0.879342,-0.908226,-0.844144,-0.883976,0.452919,-0.486412,0.369952,-0.87818,1.98995,-0.572844,2
