feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,label
-0.20155,-1.10674,-0.781744,-0.690474,0.723597,0.0881703,-0.222166,1.47822,0.9072,0.0308149,0.558875,0.984885,0.211913,0.174552,-0.396359,-1.06891,0.0634112,-0.911825,-0.443179,-0.825958,0.34074,-0.394058,0.666408,0.123956,0.0479692,0.0548293,-0.637348,-0.355312,0.242768,-0.487041,-0.429944,-0.573508,-0.563875,-0.570471,-0.0754981,0.287241,-0.239397,0.177611,-0.107218,-0.36918,-0.136513,0.467329,-0.0233537,0.259811,-0.266124,-0.216659,0.0792821,0.23031,0.358162,-0.134289,-0.204288,-0.0686141,0.409907,0.386898,-0.27095,0.100059,-0.161842,0.155968,0.0604621,0.157718,0
0.548871,0.99115,0.629117,-0.345462,0.0208686,-1.68972,-0.367974,-0.620628,0.892178,-0.359902,-0.450304,-0.0768862,-1.20801,-0.391771,-0.289173,-1.70325,-1.22086,-0.766874,-1.25275,-0.877485,-1.72724,-0.439367,-0.393546,-0.943423,-1.31618,-1.14421,-1.31362,-0.851762,-0.569376,-1.13252,-1.50512,-0.986658,-0.733098,-0.643707,-0.858252,-1.03296,-0.804488,-1.47181,-0.549834,-0.583663,-0.881437,-1.46634,-0.749056,-1.03881,-1.35649,-0.77564,-0.836075,-1.39356,-0.865448,-0.808186,-0.993854,-0.863397,-1.31314,-1.51734,-0.959083,-1.03274,-0.95147,-1.0251,-1.38274,-0.90763,3
-1.25567,1.21926,-1.2484,0.138308,-1.08563,0.139818,0.123232,0.39945,1.06282,1.01997,0.750149,-0.349836,0.136652,-0.191104,0.357007,-0.777322,-0.865093,0.491791,-0.48569,0.0471791,0.534765,-0.282223,0.527143,0.215555,0.00128258,0.00284998,0.109044,-0.300092,0.307648,-2.43986,-2.20229,-2.23195,-1.23371,-1.29315,-1.60831,-1.89727,-1.62476,-1.31566,-1.50425,-1.77895,-1.21018,-1.40679,-0.903617,-1.61511,-1.69012,-1.06536,-1.21853,-1.04335,-1.18347,-1.17701,-1.14553,-1.16682,-1.22058,-0.855714,-1.39862,-1.27085,-1.02196,-1.16859,-1.23451,-1.34904,5
1.53911,-0.667775,-0.966738,-0.731315,-0.896612,0.969827,0.944053,-0.24832,-0.486697,-0.181409,-0.350172,-0.6929,0.227894,-0.846907,-0.435049,-0.405221,-0.0456746,-0.393031,0.0541627,0.246407,0.613627,-0.395779,-0.165282,0.525912,1.55495,1.51328,0.544863,0.979259,0.339611,1.31176,1.38351,0.23872,1.05165,0.2905,0.447504,0.158932,0.944882,0.972971,0.847886,0.19128,0.861637,0.215801,0.193985,0.925517,0.38054,0.723338,0.85205,0.235046,0.45013,0.817741,0.893055,0.692739,0.719214,0.868773,0.838598,0.814025,0.833148,0.844056,0.386971,0.293731,4
-0.0933537,-0.717057,-0.940055,-1.03306,-0.704795,-0.599017,-0.831001,0.803566,-0.84319,-0.328267,-0.123519,0.0471273,0.518297,-0.725256,-0.445864,-0.745838,-0.230809,-0.166605,-0.898072,-0.965965,0.205753,-0.965651,-0.204297,-0.650755,-0.0734088,-0.270287,-1.0692,-0.934194,-0.237567,-0.726343,-1.01744,-0.765409,-0.751937,-0.498188,-0.380682,-0.114919,-0.549208,-0.866187,-0.107396,-0.942373,-0.63022,-0.841013,-0.745806,-0.511064,-0.423264,-0.559385,-0.508154,-0.798357,-0.719648,-0.883037,-0.473422,-0.363694,-0.968805,-0.438854,-0.834712,-0.485531,-0.461826,-0.84246,-0.69163,-0.980863,3
1.55728,1.09794,1.03861,1.39021,1.21015,1.33213,0.203869,-1.36578,-1.80875,-2.76545,-1.56486,-0.00827339,-0.936113,0.139933,2.09625,1.46849,1.39337,-0.128138,0.047225,-1.58866,-2.1319,-1.20837,-1.97339,-0.700628,0.32169,1.30016,1.81635,0.854994,1.34849,0.133463,0.0226192,-1.08224,-1.45274,-1.06222,-1.13192,-0.709368,-0.278571,0.299823,1.41793,0.945798,1.26295,-0.00384439,0.210859,-0.989477,-0.8933,-1.13015,-0.414666,-0.43052,0.0791567,0.461985,1.31592,0.867719,0.302705,-0.0725091,-0.0813722,-0.69703,-0.822784,-1.00474,-0.638692,-0.153992,1
0.0618169,-0.987135,-1.22695,0.47853,0.772582,-0.663009,-1.36381,0.214726,-0.308347,0.968501,-0.28012,0.55202,0.503541,-0.626982,-0.759035,0.285403,-1.13597,-0.403745,-0.401739,0.46524,0.0614548,-0.0850426,0.488714,0.324169,-0.329981,-0.36911,1.18534,1.69249,0.815605,1.53079,0.975711,1.80701,0.90655,0.936191,1.35826,1.10978,0.960103,1.34737,0.662282,1.2311,1.04238,1.27178,0.642729,0.98397,1.17404,1.03164,1.24042,0.92579,0.62925,0.648073,0.883423,1.34888,1.09056,0.893706,1.18429,0.935834,0.948241,0.781344,0.791524,0.563069,4
0.257554,-0.105781,-1.3273,-0.268008,-0.937169,-0.78408,-0.941682,-0.0787586,0.579116,0.292552,0.600719,-0.554717,0.619029,0.646015,0.684564,0.380608,0.39549,0.376221,0.0619696,-0.0256822,0.724269,0.0302204,-0.238618,-0.691086,0.538933,0.266286,1.76466,2.2739,2.28237,1.66156,1.62174,2.17863,1.15276,1.34418,1.47186,1.23501,1.90724,1.68842,1.07892,1.85154,1.24979,1.14446,1.41672,1.22239,0.983444,1.33597,1.51357,1.09749,1.62432,1.37797,1.17312,1.56189,1.4147,1.08696,1.41241,1.19793,0.803403,0.754008,0.908071,0.777818,4
0.258269,-0.0516162,-0.940531,-0.332151,-0.461301,0.115904,-1.04741,0.821503,-0.12242,1.04603,-0.0388249,-0.0197964,0.945088,-0.704385,0.785174,0.180774,0.240593,0.445728,0.778788,-0.705648,0.537468,0.634029,0.254133,-0.428205,-0.561449,-0.0949685,0.110382,0.385837,-0.360772,-0.431924,0.261432,-0.323843,-0.543949,-0.345276,-0.129862,-0.217821,-0.0279839,-0.418477,0.52101,0.244554,-0.271634,0.0578691,0.391564,-0.140801,0.415017,-0.195611,0.358542,-0.415703,-0.295494,-0.327394,-0.327113,0.288479,-0.317135,-0.216973,0.341195,-0.0434612,0.0739506,0.00670732,-0.307267,-0.35655,0
-1.63427,-1.41721,-0.584037,0.782086,0.646988,0.0484463,1.41503,0.507393,-0.0813766,0.698022,2.1039,0.358081,2.00787,1.65102,1.97714,1.20714,1.01949,0.188881,0.321955,1.87872,1.25295,1.90575,1.22385,1.11862,0.667705,1.87925,1.12953,1.04739,1.43095,1.72939,1.88632,0.978692,1.67545,1.05912,1.49572,1.475,1.46065,1.66597,1.22371,1.67561,1.67007,1.81543,1.41478,1.82138,1.86683,1.67527,1.39311,1.21359,1.71601,2.0294,1.84996,1.59222,1.99763,1.64529,2.10101,1.44314,1.30816,1.86309,1.50654,1.89958,2
-1.46798,1.89814,1.14636,1.86026,1.39438,1.7441,2.10882,0.96089,-0.985704,-0.864433,-2.1883,-1.16812,-2.87052,-1.55063,-1.05853,0.406535,0.460653,2.03129,1.66247,2.56076,1.97779,0.619105,0.31711,-1.17669,-1.35283,-1.78215,-0.982804,-0.667107,-0.698457,0.213039,0.925224,0.465493,0.799696,1.58722,0.765854,0.822782,-0.27548,-0.513239,-1.06249,-0.546518,-0.71462,-0.877042,-1.0062,-0.472144,-0.209032,0.651348,0.493814,0.883493,0.547369,0.971874,0.46161,0.222421,-0.676821,-0.78628,-0.65856,-0.525165,-0.611927,-0.134736,-0.15457,0.111127,1
-1.21502,-0.0930575,0.670721,-1.13373,-0.693584,-1.3074,-0.521343,0.0603273,0.562195,-0.174281,0.141692,-0.00166735,0.0166653,-0.0622553,-0.0877427,-1.1785,-1.12233,0.67831,-0.770492,0.341209,0.546014,-0.572528,0.802746,0.235409,-0.0567641,0.470206,-0.452148,0.20327,-0.549558,-0.595673,-0.261239,-0.180606,0.208615,-0.300448,0.530884,0.43963,-0.453826,-0.178361,-0.121874,0.0185915,0.217807,-0.242329,0.0811358,-0.0665954,0.318519,-0.422906,0.384139,0.128728,0.29645,0.0909297,0.345622,-0.059779,-0.0909275,0.136191,0.314034,0.152748,0.0477016,-0.339605,-0.169434,-0.314574,0
0.161631,-1.58254,0.599997,-0.360176,0.0729674,0.178593,0.756295,-0.930544,-0.194016,1.20267,0.919714,-0.587879,1.03319,-0.137283,-0.433571,0.681857,-0.756853,-0.527579,0.0861972,-0.832825,0.0127647,-0.26321,-0.471988,0.376195,-0.622228,-0.259402,-0.598779,0.49585,0.299602,-0.099743,0.225716,0.405598,-0.494136,0.26298,-0.0518425,1.74071,1.10431,1.34621,1.60199,1.61295,1.28025,1.14502,1.37776,0.872553,1.55578,1.17596,1.54083,0.925013,1.59084,1.27449,1.59504,1.49838,1.13216,0.945979,1.30434,1.31104,0.888647,1.47642,1.05931,1.47286,4
1.53554,0.0637362,1.55007,1.84848,3.25486,2.15307,2.97339,0.216533,-0.415891,-0.88573,-1.46052,-1.74677,-1.46821,-0.696629,-1.30318,-0.23882,2.04003,1.95783,2.779,2.17422,2.15106,-0.153261,-0.531215,-0.851959,-1.92351,-1.78253,-0.954716,-0.77862,-0.554907,0.770831,0.813438,1.62656,1.23523,1.02201,0.649064,-0.0672869,-0.459171,-0.667016,-0.824136,-0.635482,-1.52582,-1.07802,-0.0200488,-0.136547,0.650319,1.02108,1.25571,1.37316,0.673322,0.612052,0.237766,-0.672811,-1.01434,-1.17707,-1.16853,-1.11357,-0.744749,0.358935,0.00875525,0.995879,1
-1.27175,-0.67908,0.759488,0.0242734,0.0965803,0.130014,0.264843,0.886347,1.31711,0.221657,-0.60618,-0.0368183,1.04454,-0.696277,0.680097,0.445356,0.411428,0.62913,-0.471504,-0.596707,0.355083,-0.336427,-0.663206,0.602366,-0.569897,-0.594176,-0.441977,0.112079,0.48544,0.0492266,-0.285049,0.0174116,0.409433,0.108737,-0.117042,0.235768,-0.241168,-0.44197,-0.181865,0.0398242,-0.203766,-0.276009,-0.469563,-0.110199,-0.33068,0.0840068,-0.226635,0.0494049,0.418916,0.233022,-0.351524,0.0634662,0.173957,0.359572,0.296974,0.30385,-0.390618,-0.000832969,-0.197982,0.256272,0
-0.170653,1.01046,-0.412062,-1.53688,0.00243988,-0.400309,-0.915368,-0.763176,-0.526443,-0.501127,-1.19171,-1.53384,-0.478274,-0.532623,-0.419977,-1.63672,-1.95809,-1.70945,-1.53182,-0.907212,-0.544033,-1.71759,-1.71367,-1.1178,-0.887213,-1.49072,-0.962313,-0.540106,-1.27499,-1.00983,-0.799672,-1.41907,-1.63837,-1.29419,-0.974873,-0.769779,-1.32097,-0.86882,-1.35017,-1.25664,-1.3119,-1.27877,-0.799128,-1.28017,-1.40504,-1.32699,-1.37118,-1.35535,-1.63201,-1.68494,-0.971128,-1.59207,-1.51378,-1.64042,-1.69931,-1.51392,-1.29826,-1.75432,-1.07502,-1.78485,3
-1.2335,0.178367,0.688821,-0.0196466,0.153277,0.600806,1.11073,0.74111,1.29212,-0.0201414,1.23662,-0.816669,0.731573,-0.260937,-0.568403,0.20947,-0.195104,0.185486,0.366887,0.516254,0.271144,0.0949423,0.735993,-0.347933,-0.323822,-0.210538,-0.0927566,-0.722604,0.287249,-0.288254,0.588584,0.0399441,-0.448231,-0.552479,-0.097559,-0.876214,-1.52723,-0.954951,-1.32752,-0.684418,-1.01279,-0.847664,-1.38854,-1.48757,-1.0592,-0.978982,-1.43501,-1.08843,-0.659076,-1.33225,-1.16053,-1.15764,-0.948587,-0.598167,-1.30639,-0.723703,-0.796027,-1.22114,-0.868954,-0.642032,5
0.856666,-0.477069,-0.801157,-0.891459,-0.96637,-0.536749,1.11524,1.41376,-0.565945,0.667177,-0.541127,0.815268,0.951743,0.120805,-0.0451846,-0.909639,-0.988179,-0.583426,0.615558,-0.101674,-0.630525,-0.237423,-0.575309,0.0402723,-0.0781901,0.425606,-0.0677575,-0.0955761,-0.160356,0.181437,0.108113,-0.489194,-0.046918,-0.105184,0.0550332,-0.311215,0.259855,0.388587,0.48786,1.03213,0.806625,0.183622,0.467654,0.831679,0.403162,0.464486,0.694841,0.264058,0.156637,0.887211,0.442706,0.410894,0.882457,0.591875,0.77319,0.577392,0.12943,0.238958,0.293069,0.823054,4
1.34054,-1.52185,0.580851,0.483817,0.032208,0.705824,-1.06751,-0.155904,-0.00393369,-0.531611,-0.370643,-0.795444,0.583593,-1.26568,-0.0253476,-1.50706,0.00673098,0.0288133,-0.303012,-0.00266683,-1.05086,-0.844261,-1.05389,-1.0265,-0.418238,-1.04581,-0.34936,-0.584179,-0.169914,-0.219771,-1.12406,-0.547203,-0.339794,-0.991106,-0.678318,-0.97865,-0.350169,-0.758579,-1.05633,-0.212811,-0.916218,-0.353341,-1.02853,-1.00272,-0.685988,-0.642175,-0.745242,-0.415116,-1.08106,-1.01543,-1.16232,-0.441048,-0.851993,-0.994711,-0.802446,-0.939342,-0.815463,-0.619018,-0.861416,-0.760041,3
-0.555175,-0.60957,-1.42779,-1.3618,0.53255,0.621717,0.77333,1.18142,-0.200653,0.865455,-0.114652,-0.892207,0.502937,-0.253033,0.863765,-0.573605,-0.0821745,-0.761572,-0.913437,-0.707408,0.439622,0.597779,-0.249854,-0.593652,-0.407345,-0.662767,0.0455565,0.316376,-0.183824,0.090884,0.255531,-0.0651134,0.532704,0.445445,0.180355,0.542031,1.23234,0.606993,0.583377,0.700049,1.13295,0.578272,0.701595,0.907104,1.21384,1.15815,1.02742,1.02019,0.398937,0.714664,0.432606,1.12209,0.774632,0.885305,0.87286,0.903304,0.945498,0.369942,0.669702,0.940416,4
1.51757,-0.77774,-0.0875809,-1.26681,-0.891702,0.00847942,-1.3621,-0.93164,0.0253213,0.176007,0.633272,-0.566165,0.960593,-0.858428,0.706582,0.195156,-0.151728,-0.327169,0.505222,0.826183,0.146175,0.354697,0.720222,0.714895,0.445908,-0.255261,0.446125,0.614299,-0.153713,0.27487,0.603252,-0.126321,-2.0976,-1.56716,-1.81411,-1.41275,-1.13902,-1.02816,-1.58562,-0.934345,-0.874305,-1.24967,-1.6607,-1.45247,-1.26878,-1.36446,-1.59479,-1.58402,-1.01614,-0.94574,-1.37956,-1.32584,-0.721694,-0.951285,-0.796667,-1.22017,-0.779512,-0.977684,-0.764168,-0.950637,5
0.74887,0.468672,0.656466,-0.286674,-0.199617,-1.19477,0.835532,-0.791608,-0.761554,-0.689547,-0.00736703,0.361046,0.410598,-0.184963,0.598023,0.331629,-0.864116,-0.682267,-0.298186,0.185614,-0.16124,-0.679655,-0.172356,-0.0636325,-0.0167641,0.0526635,0.281806,-0.0121747,-0.0290174,-0.289144,0.170777,-0.556723,0.24121,-0.161961,0.30682,0.187002,0.0168059,-0.208893,0.12848,0.0547301,-0.239258,-0.00459889,0.424263,0.403631,0.00202035,-0.019665,-0.0813621,-0.0941812,-0.328374,-0.177141,0.180947,0.223335,0.411229,-0.118415,-0.145082,0.36911,0.278047,-0.0643114,-0.38028,-0.105807,0
-1.30042,-0.552014,-0.24001,-0.0853298,0.158132,-0.157063,1.88992,1.08574,1.78246,0.269006,1.39391,0.214155,0.378581,1.56165,0.122797,0.185579,1.50805,0.911558,0.926466,0.996167,1.34676,1.92925,1.52037,1.17672,1.01921,0.825633,1.65775,0.502116,0.521437,1.60504,0.699161,1.25748,1.68093,1.61975,1.30601,0.707453,1.08616,0.774266,1.6302,1.25523,1.22774,0.861194,1.51953,1.02919,1.03728,1.42137,1.59369,0.937917,1.05577,1.40993,1.00249,1.57985,1.37848,1.03681,1.28017,1.16826,1.61984,1.34644,1.74717,1.43505,2
0.438643,-0.82392,-0.0492119,0.258947,-0.212935,-0.610875,0.926478,-0.914349,0.735224,0.331967,-0.0739744,0.527004,0.0572215,0.502936,-0.292584,-0.0699222,0.731893,0.115731,-0.662267,-0.579266,0.542379,0.614259,0.59512,0.0585113,0.292726,-0.111904,0.373988,-0.13749,0.382404,-0.514044,-0.305034,0.390388,-0.017821,0.30536,-0.266639,-0.244802,-0.134572,-0.324957,0.202626,0.487083,-0.220379,-0.357643,0.169256,-0.413523,-0.438913,-0.340841,0.173254,0.215338,0.41749,-0.19462,0.0249489,-0.361351,0.215174,-0.218906,0.0813944,-0.287418,-0.35501,-0.182876,-0.312139,-0.283537,0
0.767065,1.03567,-0.333877,-1.36094,-0.659529,-1.08418,-0.826901,0.127365,0.0231591,0.649144,0.14095,0.497933,-1.09832,-1.13364,-0.844802,-0.839966,-0.85999,0.154663,-0.9426,0.194303,-0.303616,-0.101082,-0.176386,-0.726439,-1.15386,-0.574047,-0.339178,-0.652958,-1.07272,-0.627767,-1.20324,-0.755937,-0.442911,-0.971321,-1.10665,-1.08011,-0.961989,-0.921812,-0.971241,-0.723888,-0.626593,-0.706572,-1.16142,-0.632975,-0.499215,-0.832001,-0.71126,-1.08003,-0.475878,-0.994303,-0.903968,-0.769126,-0.793397,-1.02283,-0.779155,-1.20809,-0.892489,-0.833448,-1.24016,-1.13115,3
0.161316,-0.793061,-0.706263,0.0435216,-1.55122,-1.68757,0.900433,-0.636156,-0.454528,0.122612,-0.912139,-0.719268,-0.203998,-0.133164,-1.69635,-1.91665,-0.300247,-1.43487,-1.36496,-0.00135879,-1.45498,-0.351778,-1.05724,-0.452939,-1.01352,-1.01999,-0.452778,-1.30682,-1.39292,-1.47031,-0.743451,-0.447543,-0.883693,-0.795445,-0.654893,-1.33834,-1.13663,-1.00868,-0.878374,-0.648319,-0.72185,-0.796116,-1.17848,-0.754985,-0.842992,-1.10091,-1.02488,-1.31517,-1.07302,-1.1685,-0.933171,-1.10309,-1.33486,-1.20987,-1.19417,-0.91966,-1.17438,-0.829334,-0.916975,-0.98518,3
-0.194197,0.292228,-1.41504,-1.43985,-0.110954,-1.75675,-1.4675,0.747261,-0.677174,-0.767209,0.53012,-1.03073,-1.6591,-1.79681,-1.07395,-1.00473,-1.47381,-1.95856,-1.57104,-1.86097,-1.20297,-1.55034,-0.409051,-1.78828,-1.24712,-0.753909,-1.31294,-1.24321,-1.90341,-1.81471,-1.50854,-1.45235,-1.45135,-1.7469,-1.30369,-1.13427,-0.975787,-1.74116,-1.18966,-1.57964,-1.81059,-1.02189,-1.63864,-1.47152,-1.75566,-1.45854,-1.7751,-1.83468,-1.67145,-1.9417,-1.59822,-1.40452,-1.61123,-1.2523,-1.67204,-1.67093,-1.74441,-1.31743,-1.64958,-1.49079,3
0.302926,-1.59966,0.398636,-0.684503,-0.0337215,0.348463,0.714197,0.905617,0.425227,0.717566,-0.00217409,-0.922178,-0.326654,0.46839,0.0813995,-1.02131,0.345536,-0.9026,0.507783,0.0415732,0.253993,-0.0893518,0.892305,0.21246,-0.412054,0.639764,-0.539285,-0.0549313,-0.583363,-0.645898,-0.171773,-0.0329436,0.225985,0.290398,-1.43291,-1.27286,-1.5486,-1.68779,-1.43867,-0.735351,-1.09556,-0.94613,-1.12235,-1.31496,-0.978699,-0.905241,-1.07444,-0.901398,-1.34933,-0.696377,-0.802864,-1.11342,-1.08895,-1.11341,-0.949157,-1.27919,-0.721487,-0.688452,-0.997737,-1.04966,5
1.24599,-0.417805,-0.309345,0.0575171,0.137212,0.127188,0.488685,0.494532,-0.166058,0.100697,0.0633382,0.971861,-1.03129,-0.85917,0.829473,0.0505773,-0.00716982,-0.932214,0.239447,-0.89927,-0.0602556,-0.0881816,-0.315238,-1.94139,-1.54599,-1.37112,-1.07893,-2.03744,-1.57979,-1.49653,-0.907997,-0.856073,-1.15769,-0.722376,-1.01246,-0.802251,-1.17144,-0.652979,-0.729257,-1.12291,-1.01526,-0.506419,-0.693176,-1.32537,-0.922947,-0.556886,-0.993797,-1.09791,-0.678836,-0.977174,-0.462048,-0.557006,-1.02894,-0.568408,-0.829378,-0.751252,-0.724706,-0.513586,-0.767931,-0.649699,5
-0.89544,3.0553,2.77769,1.60924,1.91498,0.715827,-2.3204,-3.46067,-2.54596,-2.20742,0.465049,1.71354,1.67261,2.08625,1.59649,0.683619,-1.33307,-1.29551,-2.8765,-1.74891,-0.721913,0.719651,1.24091,1.8905,1.63969,0.918506,-0.261526,-0.663725,-1.10238,-1.37606,-0.764916,0.571465,1.35939,1.173,1.208,1.07915,0.493629,-0.166939,-1.09257,-0.619769,-0.916137,-0.0281051,0.718454,1.09759,0.643702,0.726723,0.349587,-0.545051,-1.02012,-0.760881,-0.388484,-0.487532,0.353256,1.02739,0.639547,0.688342,0.382522,-0.356177,-0.393119,-0.904759,1
-0.0591956,1.62239,1.65566,2.11209,2.40924,0.834315,-0.23655,-0.877249,-3.13508,-1.37613,-0.600598,0.564031,0.276313,2.65823,3.37104,2.74566,1.55956,0.0792027,-1.62662,-2.63491,-1.35681,-1.1315,-0.698856,0.612311,1.38739,0.874888,1.20359,0.809075,0.967496,-0.41021,-0.522778,-1.42142,-1.62057,-1.47543,-0.00593988,-0.0112792,0.492605,1.50827,1.14345,0.457359,-0.123672,-0.346963,-1.12222,-0.718764,-0.804691,-0.824121,0.305473,0.706445,1.36696,0.978362,1.05062,0.387799,-0.461109,-0.784685,-0.909312,-0.633701,-0.504946,-0.411693,0.527266,0.807306,1
-0.694153,0.696732,0.220494,-0.484391,-0.469435,1.02457,-0.992519,0.0436593,-0.1905,0.805362,-0.0908426,0.380958,-0.797421,-0.712696,-0.0089574,-0.104228,-0.796037,-0.390365,0.427821,0.851285,-0.0115654,-2.40412,-1.03456,-1.49476,-1.31221,-1.85128,-1.14861,-1.99492,-1.5226,-2.18864,-1.85308,-1.16253,-1.35642,-1.53008,-1.45202,-1.53985,-0.841282,-1.30286,-1.48502,-1.06933,-0.729865,-1.30256,-1.12015,-0.895685,-1.47313,-1.01092,-1.24802,-0.859138,-0.855967,-1.22463,-1.29539,-1.13197,-1.31364,-1.1396,-1.3567,-1.27835,-0.919364,-0.604182,-0.937012,-0.667936,5
-1.30957,-1.21873,-1.15934,-0.238357,-0.33274,-0.349037,1.2272,1.38858,-0.211839,0.316081,0.661692,-0.837219,0.716251,-1.1272,-0.72462,-1.16952,0.804777,-0.611845,-0.756927,-0.581789,0.3809,-0.695735,-1.47052,-1.67899,-0.930568,-0.694082,-1.1658,-1.69573,-0.669672,-0.667057,-1.39476,-0.969757,-0.706995,-1.41874,-0.520933,-0.843706,-0.537248,-0.833548,-1.03181,-0.475718,-0.999363,-0.612462,-0.496608,-0.829222,-0.598544,-1.07184,-1.01435,-0.817867,-1.11765,-0.660648,-0.976953,-0.741058,-0.888274,-0.945438,-0.549301,-1.0218,-0.679205,-0.413601,-0.551143,-0.388896,5
1.38698,-1.26917,0.251802,-0.701271,-0.647366,-1.096,-0.383709,-0.287979,0.118595,0.114076,-0.55577,1.08392,-0.497418,-0.0985816,-1.19631,-0.2243,-0.302185,0.534832,-0.647895,-0.823388,0.361811,-0.695226,-0.477985,0.169829,-0.0394723,0.0749579,0.272516,0.0395717,0.495426,0.463842,0.0226609,-0.326527,-0.577489,0.169996,-0.470795,-0.0521974,-0.319736,-0.436738,0.194522,-0.180514,-0.579976,-0.419177,-0.358953,-0.461811,-0.790859,-0.988925,-1.00282,-0.870319,-0.645304,-0.372248,-0.969167,-0.502148,-0.841725,-0.551801,-0.249466,-0.20797,-0.917122,-0.323606,-0.191541,-0.576037,5
0.914969,1.19186,0.962695,2.54963,1.20822,1.44621,-1.05921,-0.795974,-2.20428,-0.870977,-2.08664,-0.583956,0.387742,1.61007,1.16621,2.09226,0.94907,0.0955134,-0.563075,-1.51228,-1.95719,-2.1904,-0.959726,-0.184516,-0.323307,0.356211,0.893443,1.62323,0.786547,0.332323,-0.562215,-0.620674,-1.3148,-0.602187,-0.608521,-0.41801,0.315461,0.642307,1.08774,1.38306,0.350588,-0.150062,-0.749344,-0.816504,-0.812542,-0.581479,-0.8988,0.0960132,0.238831,0.593637,1.29082,1.07153,0.367318,-0.0082998,0.00727353,-0.995898,-1.03367,-1.15623,-0.379376,0.143123,1
-0.321733,0.912115,0.568042,-1.46582,0.471274,-0.0368974,-0.883457,-1.38155,-0.894743,-1.1757,-0.743228,-1.27618,0.118787,0.224589,-1.52761,-0.524215,-0.360787,-0.972959,-0.287073,-1.77655,-1.04406,-0.72272,-0.834995,-0.162705,-1.12921,-1.14803,-0.70953,-0.767553,-1.47045,-0.506649,-1.03906,-1.07193,-1.13545,-0.951342,-1.11691,-0.870967,-0.935596,-0.468395,-0.592478,-0.901793,-0.72253,-0.645193,-0.692539,-1.04978,-0.799618,-0.590906,-0.71787,-1.40698,-1.41442,-0.659126,-1.23134,-0.948289,-1.16563,-1.28589,-0.791313,-1.27908,-1.16803,-1.32629,-0.822304,-1.00322,3
-0.713693,-0.850064,-0.579831,-1.04194,0.199166,-1.58496,-1.10619,-0.80148,0.930533,-0.43923,-0.391026,0.724716,0.750974,0.114812,-0.953625,-0.0872635,-0.8556,-0.205257,-0.149188,0.679106,0.874545,0.277199,0.173364,-0.0842447,-0.452006,0.403714,0.524017,-0.692138,-0.555752,-0.207516,-0.556315,-0.263811,-0.162314,-0.098669,-0.517743,0.103839,0.0718276,0.312885,0.109727,-0.270613,0.260618,0.0344796,0.338848,0.256093,-0.200871,-0.205372,0.130562,0.39411,-0.182158,-0.202487,0.0388564,0.0632918,0.425416,0.289327,-0.000177668,-0.112395,0.334212,-0.200552,0.328669,0.24204,0
-0.150084,-0.669002,-0.466456,-0.126957,0.14104,0.807177,0.692669,-1.00074,0.798603,-0.108366,0.0613246,-0.772435,0.526909,0.270692,-0.909062,-0.756167,0.084834,-0.275415,0.558395,0.435389,0.795847,-0.262811,-0.432721,0.483868,0.347202,0.159123,-0.505167,0.250274,-0.56634,-0.292643,0.0721998,0.357956,0.42666,0.462615,-0.251932,0.384993,0.323271,0.181768,0.438413,-0.435354,0.208472,0.0163404,-0.366418,0.0268059,-0.0997318,-0.150217,0.257101,0.383127,0.23514,-0.0881059,0.320617,-0.253524,0.320209,-0.200468,0.0187167,0.25477,-0.0694232,0.219783,-0.017095,-0.161043,0
-0.0864019,-0.0317975,1.58907,1.47528,1.22004,1.56701,-0.142806,-0.679858,-2.64728,-1.09644,-2.2646,-1.54446,-2.0317,0.651636,0.112509,2.62526,3.00594,2.03174,0.27873,-0.545553,-0.344572,-0.638737,-2.27935,-1.72737,-1.63634,-0.0728528,0.717694,1.0202,1.89985,1.67158,1.58627,0.468936,0.171957,-0.544144,-0.632017,-1.23787,-1.52752,-1.22168,0.0237362,-0.143968,1.03792,0.788451,1.51463,0.851166,0.0621783,0.00402684,-0.83448,-0.599218,-1.25564,-0.802376,-0.344999,-0.366149,0.0322471,0.416516,1.01586,0.628171,0.421572,0.445213,-0.126643,-0.17731,1
0.731219,0.907113,0.380327,-0.0117249,-0.279597,-1.25664,-0.395417,0.135752,0.721348,0.712328,1.10475,0.991078,0.513214,-0.363329,0.443038,-0.579745,-0.622218,-0.97361,-0.135514,0.478912,0.664255,-0.163518,0.846788,0.706185,-0.471899,-0.58856,-0.13573,0.180767,-0.258931,-0.281215,0.0429581,-0.0265836,-0.328468,-0.17512,-0.458073,0.382612,0.04452,-0.0755431,0.200784,0.0596908,0.106204,-0.321108,-0.203024,0.0248127,-0.0642851,-0.156166,0.317495,-0.0516127,0.00704252,-0.294281,-0.136032,-0.00108519,-0.310295,-0.0661896,-0.123665,-0.100097,0.154188,0.382626,-0.36364,-0.237394,0
