feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,label
0.347937,0.660986,-0.426364,0.600491,-0.256438,0.843706,-0.558023,0.935682,0.00269632,0.783727,-0.308721,0.860303,-0.359453,0.871717,-0.160159,0.785785,-0.16737,0.975511,-0.36277,1.08769,0.182266,0.923558,0.00928182,0.913691,0.274687,0.772541,-0.0417843,1.02776,-0.340574,0.877307,-0.161547,1.17932,-0.498914,1
0.347937,0.720619,0.929193,0.767382,0.932187,0.544165,0.992798,0.9627,-0.562684,0.929584,-0.313329,0.670826,-1.10728,0.447593,0.439814,1.00005,-1.27374,1.0229,-0.479131,0.938616,-0.893239,1.05591,0.255767,1.04394,-0.0387873,0.887941,0.287637,1.0793,0.770801,1.13299,1.24647,0.72304,0.551419,1
0.347937,0.624519,0.0488818,0.644541,0.0312732,0.730462,0.138569,0.664533,-1.40739,0.752529,0.925916,0.608449,0.50491,0.579603,0.673576,0.452252,0.829485,0.950602,1.19952,0.321213,0.834837,0.17433,0.952715,0.0142887,1.00921,-0.383377,0.912227,0.911387,2.02354,-0.207292,0.778843,-0.311948,0.763189,1
0.347937,-1.17889,-0.0679645,-1.20595,-0.151709,-1.08743,-0.140913,-1.16245,-0.356981,-0.814455,-0.446893,-0.704228,-0.10167,-0.654827,-0.255497,-0.771462,0.16925,-0.638098,0.145922,-0.519139,0.0283579,-0.662234,0.0870513,-0.630174,0.123043,-1.03258,0.15777,-0.612249,0.0775573,-0.571589,0.0297596,-0.756402,-0.0431956,0
0.347937,-1.70048,0.550768,-0.713782,-0.0344806,-0.543171,0.380489,-0.373419,0.348567,-0.201124,-1.01292,-0.495513,0.366935,-0.672703,0.302959,-0.759601,0.480344,-1.11975,0.651359,-1.33922,-0.170401,-0.105,0.737816,-1.6875,-0.331986,-0.425685,-0.391277,-1.47329,0.41913,-1.09111,-0.600665,0.105395,0.0342059,0
0.347937,0.610736,-0.180167,-3.0798,-0.972025,-3.14642,-0.259223,0.908782,-0.350574,0.811731,-0.352798,-2.25142,0.142757,-2.05898,-0.163715,0.924211,-0.0634976,0.898164,-0.00638692,-2.17911,0.210153,-2.14663,0.767961,0.969651,0.132306,0.540036,0.37656,0.90972,-0.075797,-2.36667,-0.357701,-2.58171,-0.764898,0
0.347937,0.522029,0.275688,0.369179,0.559669,0.364972,0.740835,0.169587,1.13387,-0.0588338,1.32671,-0.251824,1.57923,-0.428565,1.70004,-0.822075,1.76659,-1.03275,1.5801,-1.31684,1.25625,-1.54666,1.12892,-1.86312,0.925668,-2.44105,0.596132,-1.91381,0.275776,-1.86753,-0.100192,-1.9637,-0.455911,1
0.347937,-1.28859,-0.100517,-1.15621,-0.25149,-1.1166,-0.229209,-2.68574,-2.44155,-0.84505,-0.313329,0.963054,-2.20948,-0.527182,-0.155185,-2.23609,-2.00576,-2.17062,-1.88022,1.08769,-1.94589,-1.59412,-1.78706,1.04394,2.10658,-2.98649,-0.237193,1.0793,-1.91367,-0.61684,1.95452,-0.66843,-0.0309181,0
0.347937,0.720619,-0.114381,0.767382,-0.464896,0.913227,-0.376093,0.9627,-0.593975,0.929584,-0.537108,0.963054,-0.986726,1.00462,-0.49587,0.87261,-0.634556,0.806909,-0.619014,0.951472,-0.866549,0.990654,-0.779693,0.730581,-0.653956,0.552434,-0.641375,0.658802,-0.697679,0.790865,-0.782664,0.754169,-0.992597,1
0.347937,0.188641,-0.967984,0.385568,-0.0284477,0.483433,0.0639455,0.086679,-0.26625,0.929584,0.115617,0.512176,0.396317,0.526664,0.56312,0.185707,0.355274,0.453386,-0.00852534,0.389117,0.804731,0.279453,0.95956,0.949372,1.27175,-0.193529,1.00275,-0.440565,2.02354,-0.00317373,0.975523,-0.0831963,1.03308,1
0.347937,0.67065,-0.0844335,0.740047,-0.209086,0.913227,-0.191686,0.948698,-0.341749,0.853932,-0.266665,0.917376,-0.116987,1.00462,-0.07381,0.965569,0.0501786,1.00021,0.155786,1.04109,0.0765471,0.964717,0.213223,1.01629,0.209849,0.840285,0.244184,0.989858,0.215793,1.11745,0.128441,1.22445,0.181472,1
0.347937,-1.2551,-0.907545,-1.15621,-0.25149,-1.1166,-0.229209,-1.00943,-0.374796,-0.84505,-0.313329,-0.644182,-0.188763,-0.338894,-1.35509,-0.24889,1.67434,1.0229,-0.768472,-0.552115,-0.0160101,-0.462339,-1.78706,-0.8685,-0.187776,0.887941,-1.26746,-2.39361,0.426099,-0.61684,0.00738697,1.24485,-0.613661,0
0.347937,0.543327,-0.300411,0.710809,0.131466,0.555025,-0.0597607,0.788679,-0.435579,0.877392,-0.669965,0.915785,0.108404,0.914515,-0.0910231,1.00005,0.00728077,1.0229,0.0462836,0.701861,0.211041,0.861051,0.164593,0.789705,0.197833,0.745807,0.173697,0.977164,-0.176668,1.08153,0.121918,1.07602,0.0946751,1
0.347937,0.612745,0.295872,0.59322,0.467744,0.610703,0.730177,0.443595,0.94466,0.2058,1.1789,0.13851,1.50084,-0.0606119,1.8228,-0.327431,1.88804,-0.585054,1.84003,-0.861711,1.70898,-1.14731,1.67279,-1.48928,1.64408,-2.18377,1.33246,-1.83671,1.08972,-1.93483,0.834687,-2.2222,0.526202,1
0.347937,0.434026,-0.0988184,0.419731,-0.374664,0.456943,-0.309516,0.65341,-0.188024,0.685714,-0.0718456,0.771005,-0.312512,0.672859,-0.0786096,0.736612,-0.129525,0.760555,-0.227087,0.892964,0.00705199,0.898814,0.151303,0.692756,0.101804,0.546661,0.0595566,0.873098,-0.0715054,0.676916,-0.0304264,0.844762,-0.227059,1
-2.8659,-1.28859,-0.100517,-1.15621,-0.25149,0.913227,-2.14952,-1.00943,-0.374796,-2.61968,-2.33428,-0.644182,-0.188763,-0.527182,-0.155185,1.00005,2.02032,-2.17062,-1.88022,-0.552115,-0.0160101,-0.600356,0.108835,1.04394,2.10658,0.887941,1.94452,-0.657153,0.054938,1.13299,1.95452,-0.66843,-0.0309181,0
0.347937,-0.130341,-0.136061,-0.379232,-0.25149,-0.336514,0.0192984,-0.220579,-0.496362,0.157104,-0.0280113,0.105867,-0.0223566,0.277762,-0.274957,0.321091,0.0388653,0.227651,0.0462836,0.200261,0.112655,0.360925,0.264962,0.176169,0.147704,-0.107769,0.308945,0.146392,0.217053,0.172299,0.465529,0.156901,0.337513,1
-2.8659,0.720619,-2.36586,0.767382,1.9186,0.913227,1.6911,0.9627,1.69196,0.929584,1.70762,0.963054,-2.20948,1.00462,2.02646,1.00005,2.02032,1.0229,-1.88022,1.08769,-1.94589,1.05591,-1.78706,1.04394,-1.82659,0.887941,1.94452,1.0793,-1.91367,1.13299,1.95452,1.24485,2.1043,0
0.347937,0.6334,0.0839493,0.719042,-0.374469,0.855682,-0.392128,0.885728,-0.510396,0.83583,-0.287481,0.8897,-0.528143,0.922082,-0.58054,0.994063,-0.642286,0.868704,-0.645368,0.947126,-0.543177,0.892603,-0.456273,1.04219,-0.661331,0.64083,-0.502381,0.941411,-0.547829,0.852162,-0.753184,0.903634,-0.91005,1
0.347937,0.553192,0.560214,0.446777,-0.613179,0.321189,0.250868,0.716183,-0.547018,0.781704,-0.229116,0.695176,0.0638272,0.557836,-0.155185,0.797791,0.091164,1.0229,0.206819,0.541094,-0.176827,0.641844,0.424823,0.755804,-0.105828,0.574034,0.226476,1.0793,0.465057,0.622619,0.00738697,0.686802,0.0580562,1
0.347937,0.658997,-0.080673,0.767382,-0.233196,0.885987,-0.243861,0.920654,-0.433574,0.92639,-0.384264,0.963054,-0.214446,1.00462,-0.211493,1.00005,-0.0163724,0.998712,0.0467652,1.08769,-0.0664187,1.05591,0.018894,0.975114,0.0509678,0.872211,0.0632837,1.02756,0.00615601,1.13299,-0.0676752,1.21462,-0.118718,1
0.347937,0.63139,-0.104029,0.506177,-0.538897,0.811371,-0.238061,0.623671,-1.43237,0.79544,-0.103797,0.963054,-0.476655,0.993341,-0.210642,0.932948,-0.305102,0.767629,1.23569,1.08769,-0.330986,0.848745,-0.0522209,0.797432,0.107271,0.580543,0.094264,0.774155,0.0181842,0.79412,-0.0307185,0.838487,-0.0744551,1
0.347937,-0.411851,-0.388827,-0.037025,-0.567129,-0.747533,-1.52106,-0.328159,-0.449943,-0.328791,-0.423571,-0.176621,0.399085,0.0298407,-1.0675,-0.294406,-0.0293162,0.00678688,0.151374,-0.343417,0.931389,0.423515,0.419079,-0.11905,0.461808,-0.253118,-0.00133156,-0.0572947,-0.0524493,-0.394139,-0.70067,-0.111838,-0.652073,0
-2.8659,-3.2978,-2.36586,-1.15621,-0.25149,-1.1166,-0.229209,-1.00943,-0.374796,-0.84505,-0.313329,-0.644182,-0.188763,1.00462,-2.33683,-0.61802,0.00728077,-2.17062,-1.88022,-0.552115,-0.0160101,1.05591,2.00473,1.04394,-1.82659,0.887941,-1.69167,-0.657153,0.054938,-0.61684,0.00738697,-0.66843,-0.0309181,0
