feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
0.216806,1.67966,1.35502,-2.01158,-1.17192,0.872842,1.66642,-2.322,0.882384,0.10352,-2.22864,1.41595,-2.08611,-1.77099,0.0648224,-1.40856,0.692096,1.13641,-0.242766,0.347372,0
-0.155601,-1.75038,-1.7019,0.410917,0.413244,1.97093,0.4775,1.31731,0.764632,-1.20008,-2.37082,1.30732,-0.959381,1.00504,1.20109,0.35877,-2.57368,0.991235,-0.655877,-3.30454,0
0.7317,0.456725,0.0747519,-0.5071,-0.791601,-0.535889,-0.314429,1.87911,-0.289587,-0.065229,0.3289,-0.0538895,-0.30483,-0.124271,-0.211346,-0.0837149,-0.454475,-0.500575,0.946737,0.444463,1
-0.140639,-0.453982,0.281375,-0.260664,1.00111,-0.23464,1.268,0.283398,-0.78442,-0.1292,0.0104151,-0.196286,0.953094,0.206479,0.282604,1.02396,-0.856252,-0.0336283,-0.212636,-0.0514889,1
-1.91537,0.769273,0.912208,-0.475418,-0.2113,1.71956,0.615416,-0.132355,-0.469055,-1.89133,1.10717,-0.0479276,0.808382,0.739087,1.40809,0.107566,0.493072,-1.84512,1.2891,0.139066,0
-0.178391,-0.817238,1.51385,-1.40482,1.61275,0.0701535,-0.31865,-0.435077,-1.44409,-0.391495,0.0249031,-0.896406,-1.32851,-1.98197,-0.697444,-0.205428,-0.311114,1.52466,1.95585,0.873609,0
-0.386722,0.133654,0.757625,0.2723,0.144802,-0.0540402,0.905398,-0.309839,1.11826,-0.88651,-0.162688,0.0452041,-0.416133,0.284385,0.189447,0.804055,-0.29614,1.19712,-0.0575756,-1.05306,1
-0.732426,-1.44246,0.453941,1.1205,0.520545,0.213875,1.18266,-0.0271676,-0.222626,1.09996,1.01617,0.15164,0.19869,1.26967,0.21325,0.200406,-0.0686832,-0.715909,1.1135,1.20554,1
-0.410775,-1.34181,0.496867,0.601451,-0.102855,1.76807,-2.81199,0.232607,-1.0535,0.9585,-0.0595788,-1.13708,-2.32035,1.35682,1.07665,0.497408,0.0980552,2.20933,-2.67998,-0.171675,0
0.402347,0.724207,0.922123,-0.0244091,0.501094,0.462387,0.479424,-1.12724,-0.243239,-0.496908,-0.174793,1.37308,0.897849,-0.956466,0.149443,0.299158,0.611349,-0.903989,0.0210422,0.461641,1
-0.597452,-0.549692,-0.363437,0.170994,-1.17084,-0.268099,0.00162253,0.634128,1.12974,-0.0999435,-0.249302,-0.715351,-0.0299213,0.394213,-0.0515147,0.368415,-0.560685,0.305394,0.284466,0.782117,1
0.338585,-0.123749,0.698256,1.10254,0.214407,0.212445,0.330646,-0.254304,0.342068,-0.166326,0.169657,-0.323244,0.115792,-0.834667,0.288524,1.11699,0.499011,0.357141,-0.0959569,-0.727179,1
1.16225,0.416095,-2.09267,-0.0797417,1.43394,1.2545,0.473776,0.475493,1.44702,-0.0541229,-1.66793,0.529063,-0.88568,-0.888631,0.315193,-1.11958,0.410555,-0.774715,-2.3911,0.827926,0
-1.88519,0.171685,0.110103,-0.619852,-2.49195,-0.64777,-1.67292,-0.460251,-1.46933,-0.901233,-0.446239,-0.471853,-0.138596,-2.33083,2.82034,-1.69299,-2.03783,0.394094,-0.322535,-0.57359,0
-0.248908,0.61677,-0.339049,-0.25668,0.865331,-0.824825,-0.28414,1.2342,0.921882,0.775852,0.219393,0.451683,0.356165,-1.10734,0.0952308,-1.87998,0.0630521,0.27194,-1.05958,-0.261831,1
-0.0548446,-1.0027,0.873962,-0.372278,0.0698563,1.443,1.23051,0.72755,0.499071,1.13518,0.208292,0.279477,-0.340304,1.73431,-0.102549,0.253049,0.195103,1.38477,-0.923203,-0.0656135,1
1.0423,0.626024,0.487567,-0.455371,0.145819,0.337758,-0.033384,-0.466007,-0.488125,0.857213,0.773512,0.836008,-0.232818,-1.22603,0.49054,-0.843736,1.60533,-0.140436,0.258175,0.308243,1
-1.2054,-0.31498,-2.23278,0.651471,-0.847349,0.643671,0.140035,-2.44939,-2.22035,-0.205801,-0.258459,-0.732609,0.262693,-0.514178,-0.995921,-0.865266,1.27596,-1.14382,-0.376013,-2.40902,0
0.451716,-1.69245,-1.50285,0.925289,-0.0396057,0.720725,-2.52009,0.446144,-0.372965,-2.09276,2.06338,-0.742713,0.292724,-0.842395,1.55159,-0.613191,1.17721,-1.39457,-0.444907,0.861075,0
-0.205348,-2.20073,1.23234,0.640658,-0.127264,-3.84596,1.20097,-0.200667,-2.59638,-1.83173,1.10611,0.410577,0.0935187,-0.213957,0.897191,0.272712,1.23313,0.495807,-1.21471,-2.8481,0
-0.0788342,0.522137,0.429799,0.442662,0.814923,-0.381969,0.532306,0.855065,0.822212,0.186023,0.125629,-1.62088,0.171912,0.252843,-1.07637,1.33845,-0.453338,-0.981762,-1.01065,-0.0667587,1
2.31647,-0.364483,-0.479959,1.90224,-0.101329,-0.102486,-2.07084,-0.90959,-0.327295,-1.22902,0.0276,0.143043,0.494183,0.158976,-1.45865,-0.529933,-0.338978,0.608139,-0.355607,0.774418,0
0.605502,0.59655,-0.746199,0.277106,0.0996056,0.580486,0.219234,-0.279162,-0.662902,0.52111,-0.410301,1.10197,0.234352,0.774999,0.832012,1.33957,0.399246,0.148497,0.141176,-0.133946,1
1.29609,0.420976,1.65537,-1.27771,-0.882311,-0.121143,-0.586226,0.0567672,1.05013,-2.64572,-0.4532,-0.0834482,0.798434,-0.82029,-1.38899,-0.135922,-1.18139,0.602922,1.20754,-0.0851462,0
-0.640634,0.316772,-0.0874058,-0.704084,0.561355,1.72827,-0.102652,0.735077,0.0747175,-0.303598,0.604924,1.17753,-0.323287,0.850561,1.09036,-0.0281476,0.142662,0.314663,0.380548,-0.550622,1
1.99116,0.720213,0.450677,-0.483828,0.550612,-0.572457,-0.319457,1.25905,1.02266,-0.504016,-0.461605,-0.0307949,-0.361076,0.508537,0.616723,0.538602,0.349395,-0.257802,1.30663,0.22744,1
0.395719,0.338766,-0.647229,-0.633574,1.63468,0.890006,-0.841699,0.301614,-0.139126,0.115261,0.175992,0.23379,0.192684,0.224974,-0.956041,0.33836,0.798179,0.240941,0.237385,0.0395575,1
1.02374,0.959553,0.215662,-0.422867,-0.295017,-1.38211,0.790262,0.181373,-0.349945,-0.150778,-0.86407,0.00321955,-0.768809,-0.224471,1.18912,0.287895,-0.509823,0.653195,-0.175342,-0.737423,1
0.694642,-0.129834,-0.256646,-0.617006,-0.00521608,0.295158,0.122594,0.210089,-0.0800025,0.421028,-0.892544,0.619307,0.613556,0.263863,-0.547209,-0.431679,-1.25399,0.136528,0.623118,-1.08303,1
0.418319,0.632553,-0.51143,-1.13669,0.820326,0.0186601,0.154869,0.294656,-0.2994,-0.629292,0.509529,0.953741,1.13021,-0.416321,0.952088,-1.322,0.552274,0.501516,-0.0964687,0.652514,1
-0.213555,-0.424255,1.21897,0.0461638,0.807931,0.776758,-1.30591,-0.100666,2.09262,0.907857,-0.155538,0.382085,-0.0889823,-0.496634,-0.0420432,0.23295,0.335052,0.209758,0.437864,-0.229446,1
-0.122457,-0.807286,-0.818809,-1.75559,0.0145532,2.93892,-2.25121,-0.765377,2.34831,-0.736546,1.56013,-1.07062,-1.5747,0.0282467,-0.436543,-1.41447,-2.02822,-0.492902,-1.87397,-0.882741,0
1.60278,0.721481,0.380468,-0.479402,1.06048,0.0100157,0.845627,1.1891,0.770618,-0.486119,0.721769,-0.088155,1.88969,0.384522,-0.600673,0.475194,0.16983,-0.117785,0.0906404,0.688335,1
-0.544107,0.426363,-0.0695457,1.08079,-0.289678,0.303615,0.211537,-1.11339,0.252889,0.0263488,-0.168897,0.611149,0.321629,0.471358,0.148757,1.08301,0.0271645,-0.11177,0.40799,0.322113,1
0.66819,-1.01335,0.78731,0.104785,-0.142775,-0.428176,0.00975347,0.643742,0.0631767,0.135189,0.718068,0.39608,0.0803802,0.373754,0.178792,0.319008,0.27743,-0.262099,-0.431218,0.698133,1
0.841989,2.1965,1.27341,0.916815,1.70225,1.07459,-1.6569,1.61465,0.986559,0.97443,-3.08995,0.915459,0.138002,-0.16658,0.646321,0.380798,-0.884179,0.716973,1.46431,0.69527,0
-0.0940487,0.406524,-0.564025,-0.356531,-0.0554974,-0.535019,0.033898,-0.227485,-0.690859,0.923151,-1.21805,0.345498,0.43337,-0.558958,-0.646909,0.0841693,-0.479685,0.471008,0.645571,1.06035,1
0.626524,-0.675764,-0.480021,-0.217852,-0.0485051,-0.13128,0.030236,-0.246081,-0.558974,-0.287795,0.482686,0.265545,0.614056,0.311177,-0.915538,-0.582078,-0.020475,-0.376825,-0.92864,0.0143623,1
-0.0792761,0.466929,-0.989404,0.438994,-1.87758,-0.811143,-0.63526,-1.18979,-0.914886,-0.24445,-0.0935096,-2.5837,-1.13882,-1.77751,-0.58441,0.713828,-0.86693,0.436019,0.879825,-3.32744,0
-0.31892,0.432575,0.435896,-0.611188,0.0323519,-0.143407,0.952508,-1.01528,0.481667,-0.105528,0.15103,-0.381671,0.830029,-0.804519,1.8707,-0.694022,0.893143,-0.344169,0.483729,-0.0282024,1
0.634352,0.955813,0.328735,-0.998074,-0.0380801,0.132903,0.01385,0.329065,0.769013,0.556332,-0.883136,0.78279,0.251182,0.908579,0.854881,-0.290988,1.06424,-1.34301,0.601432,0.35927,1
-0.63754,-0.266744,-0.795529,-0.105353,-0.910852,-0.582905,-0.104204,0.0741614,0.50012,0.948727,-0.466622,0.402167,-0.81736,-0.180831,1.72383,0.597529,-0.469323,-0.634146,0.209175,0.0986008,1
-0.562541,-0.361948,0.918674,0.507354,-0.207994,0.336949,0.0956559,-0.153291,0.425507,0.531645,0.325199,-1.45174,1.58224,-0.426899,0.426857,0.253609,0.0189508,0.257699,-0.158071,-0.0530159,1
0.233599,-1.18043,0.422101,0.583175,-0.0962438,1.78872,2.79271,1.01712,-0.799293,-0.596418,2.31808,0.0898245,-0.0946756,0.702921,0.109376,0.830066,-0.797935,-0.35043,1.69984,-0.35574,0
0.0589799,2.37049,-0.413076,-0.79679,0.99933,-0.991308,-1.17736,0.69156,0.0618807,0.0577632,-0.244536,-1.5831,-0.503661,-0.736494,0.00219852,0.580044,-0.861433,-1.18783,0.362636,0.572411,0
-0.331167,-0.00731232,-0.989959,-0.825373,0.99469,2.30346,0.921164,0.680997,0.833321,0.346014,0.398768,-1.22218,2.48931,2.46903,-0.731405,-0.643619,2.24923,-0.760596,0.361613,0.425184,0
0.284419,0.535068,0.137201,1.25943,0.747542,-0.125434,0.69207,0.514645,0.573315,-0.391368,0.297478,-0.337741,-0.277615,-0.225041,0.195491,-0.0380414,-1.03045,0.844037,-0.759315,0.663521,1
0.261314,0.233929,1.04406,-0.0261797,0.135775,-0.275437,0.858661,0.201424,0.704089,-0.344595,-0.334161,0.659849,-0.0461255,-0.0817077,-0.0833563,-0.541881,0.41978,0.10958,-0.483417,-0.346006,1
1.7488,0.0664671,0.970592,0.926048,0.682132,0.677005,0.678539,0.365119,1.52632,-0.00925422,-0.484497,0.195382,-0.162558,0.578462,-0.299393,-0.96576,0.301692,-0.315932,0.523774,1.82861,1
-0.20055,0.626214,0.00515899,0.204131,-0.391194,1.6121,0.731359,-0.408891,0.245113,-0.507316,0.00947429,0.754926,0.447947,1.72171,-0.0121333,0.290073,0.23832,-0.712287,1.23664,-0.339198,1
0.290354,0.542864,1.4708,-0.44772,-0.731658,0.109582,0.601823,1.37967,0.220859,-1.15832,0.982114,-0.552872,-0.788642,-0.229475,0.875818,0.593236,0.719075,0.514406,-0.324326,-1.00305,1
-1.28419,1.55175,1.5237,1.15086,0.180463,-2.00849,-0.766907,1.80359,2.22599,-0.057423,-0.910105,0.107522,0.370805,2.19953,-2.04345,-0.631423,-1.18101,-0.443058,-0.919941,-0.111423,0
0.305505,-0.136807,-0.489444,-0.0937172,0.604263,-0.42998,-0.182224,0.250444,1.00865,0.291372,0.000630974,-0.643745,0.465591,0.943288,0.360619,0.731812,0.615077,0.159731,0.0825803,0.0757597,1
0.526083,-0.441115,0.0787551,0.519242,-0.543118,0.277122,-0.0356184,0.0291895,0.666258,0.0908912,-0.0374392,-0.567871,0.616496,-0.0138729,-0.398968,0.921599,0.530728,-0.402913,1.23396,0.0405118,1
-0.470244,1.39386,0.557037,0.437223,1.43959,-3.13849,0.631491,-0.319327,-0.805341,0.0618249,1.19736,-0.702423,0.371368,-0.327078,-0.419469,-0.197774,0.197188,-0.0371885,-2.16036,-0.683787,0
-0.957739,-0.685018,1.29836,0.611758,0.674377,1.12148,0.449507,0.320273,0.879484,-0.0321011,0.068806,0.800048,-0.515548,0.418598,0.117663,-0.564033,0.0461824,0.0377611,0.704038,0.354689,1
0.0313287,0.353979,0.127963,0.028647,-0.9584,0.717553,0.46521,0.361387,0.353176,0.723939,0.666138,0.572114,0.952594,-0.728957,0.659407,0.907847,-0.104571,0.428776,-0.508812,-0.105061,1
-0.134389,1.54218,-0.900104,0.971705,1.08718,0.503743,-1.17054,3.13339,1.33402,-0.78719,-1.3667,2.21899,-0.6749,1.22375,1.3206,-0.338777,0.761471,0.751347,1.31584,1.30555,0
1.40373,0.0275491,-0.845661,0.401684,0.30944,0.282222,0.662898,1.25475,-0.48652,1.12255,0.214439,-0.111689,0.954533,0.707101,-0.448257,-0.501683,-0.28502,0.0186707,-0.278204,-0.608838,1
0.604744,-0.763488,0.243992,0.391123,1.82157,0.218975,-0.554075,-0.442983,-0.462884,0.184246,-0.0777045,0.963154,0.722168,-0.394216,0.373331,0.231208,0.22562,0.592977,-0.0673628,0.185703,1
0.667054,-0.568391,0.908697,1.276,-1.40432,-0.550753,2.29058,-1.21699,1.35771,0.233621,0.166647,-0.383804,0.836286,1.69758,0.497208,2.99246,-1.12029,0.956247,0.113989,0.507005,0
-0.441141,0.313666,0.109179,1.16483,-0.743545,-0.423574,0.117566,-0.0508237,0.0462051,-0.0944857,0.688591,0.718527,1.15774,1.14521,-0.536679,-0.630365,0.489912,-0.278611,1.5641,1.0083,1
-0.331546,1.17031,0.825802,-1.20764,-0.0786993,-0.213309,-0.132817,-0.320465,-0.641611,0.0514803,-1.03655,0.744445,-0.0289202,-1.50155,-0.763433,-1.24024,-0.889865,0.0534139,0.0183555,-0.130447,0
-0.075362,-1.53766,0.045683,0.272806,0.111874,0.558035,-0.100045,-0.3581,-0.0929627,-0.24959,0.888287,0.0878163,-1.09302,0.572002,-0.547895,0.226106,0.585823,0.514038,-0.0676827,0.350871,1
0.267185,1.0957,1.14457,0.87002,0.4374,-0.369593,-0.249319,-0.621353,0.816287,-0.286526,-0.211985,0.407816,-0.354507,-0.235935,1.64986,1.00647,-0.0722846,0.677687,1.33029,-0.109578,1
0.275581,-2.60011,0.244731,-1.38249,-2.31473,-0.115919,-0.0291633,-0.218187,-1.26487,0.0579536,0.345269,-0.620462,-1.8172,-0.648138,0.295067,-0.926123,1.33864,-0.0773335,1.48823,-1.46847,0
0.689465,-0.0420469,1.36967,-1.15383,-0.107368,1.14872,0.528396,1.27145,-0.612851,0.94676,-0.508267,-0.381796,0.184675,-0.0656832,1.07484,0.778481,0.200095,-1.26885,0.176103,-0.0965985,1
0.802848,-0.326833,0.35183,-0.353306,-0.565303,1.03578,0.737814,-0.0242581,0.766236,0.247773,0.647824,0.0164613,1.96032,-0.271341,0.437326,0.0748355,-0.180453,-0.258538,-0.281659,0.339101,1
-1.30736,0.0870036,0.911838,-0.301389,0.940785,-1.53622,1.46209,0.757468,0.188273,0.0693136,-0.19687,-1.7462,-0.44754,-0.484726,0.480695,-1.11081,-0.395652,1.12972,0.464283,0.230876,0
0.126593,0.579627,-0.0906083,1.42221,-0.743862,0.321588,-0.728486,1.57139,0.308741,0.459995,-1.62284,-0.0178669,0.756015,-0.183935,-0.705981,-0.238532,-0.585263,0.480584,-0.385033,0.318486,1
0.531765,1.8347,-0.437588,-1.88207,1.71967,1.60009,-1.54742,-0.542984,0.437047,1.42286,-0.0858579,0.293033,-0.106,3.65326,-1.23913,1.41162,0.320078,-1.70179,1.50646,0.966945,0
-0.203075,-1.04739,0.140034,0.512855,-2.9701,0.28017,-1.55592,0.545702,-0.230834,1.46437,0.495731,-1.44779,-0.828997,-1.48686,0.977947,-0.36124,2.80763,-0.503951,-2.01419,-2.39452,0
-0.503451,0.374325,-0.0148567,-1.08243,-0.607194,-0.149129,0.305633,0.686879,0.302385,0.434356,0.659301,0.644285,0.699019,-0.0129862,0.935824,0.517445,0.0774577,0.739193,0.152306,1.39234,1
0.0289298,1.50954,0.800736,-1.0763,-0.102283,0.667987,-0.891105,-0.28846,0.111685,0.247836,0.933005,0.0579439,0.714973,0.506954,0.170193,-0.621716,-0.357111,0.625449,0.840996,-0.269084,1
-0.257936,-1.86847,-0.36935,-0.756318,-0.683983,0.792368,-2.03682,-0.780367,0.196111,-0.167532,-1.3201,-0.4802,-0.315904,0.433989,1.36497,1.1771,0.627018,-0.365899,-0.320296,-1.0593,0
0.956319,-0.421783,1.96121,0.364564,-0.385918,-2.26005,-0.445766,-0.885428,-1.68824,0.479795,0.407298,0.283368,-1.92438,0.00772528,-0.411431,-0.693773,-1.46843,-2.12025,2.11251,0.143774,0
-1.3059,-0.268076,-1.50328,0.536696,0.98115,-0.00814386,-0.239885,1.53331,0.0455262,-0.314767,0.593948,0.723108,1.61115,-0.0280606,-2.55043,-0.810072,0.48966,-0.412796,0.167275,-0.241662,0
-0.607237,1.59986,0.391985,0.406996,0.578963,0.729867,0.304764,0.937609,0.0657688,-0.309881,0.271763,0.377002,0.765025,-0.0202067,0.177047,-0.735464,-0.553103,-0.343187,0.179493,0.069779,1
0.21062,0.281594,0.195092,0.650396,0.698596,0.103487,-0.566488,0.739694,-0.297795,-0.535874,0.73287,0.244521,0.671178,0.302119,0.104266,0.372398,0.081375,1.02598,-0.686518,1.16005,1
-0.679648,0.590656,0.261729,0.81279,-0.0847382,-0.463065,-0.315857,0.414518,0.123164,0.367719,1.75361,-0.319353,-0.166062,-0.16791,-1.71906,-0.262053,-1.05452,1.20399,0.106377,0.615039,1
1.19634,-0.160132,0.234816,-0.919533,1.11598,0.0107619,-1.59229,3.14838,0.893925,2.5039,-0.42874,0.292907,-0.818235,-0.44818,-0.64423,-1.24528,-0.546089,0.758407,-1.26819,-0.444242,0
0.577977,-0.0119394,1.06938,0.736968,-0.0785722,0.824023,0.852703,-0.46354,-0.954939,-0.59058,0.264551,-0.183232,0.00874367,-0.622169,1.15236,1.37958,-0.0453057,0.26218,-0.400001,0.489636,1
-1.2614,-1.05239,0.561164,-0.989474,0.0841589,1.3068,-0.489275,1.13565,-0.518983,-1.29001,-0.724082,0.995286,-0.358448,-0.479976,0.284349,-1.39729,0.0063775,-1.37345,2.34567,-0.327046,0
-0.655217,0.274051,-0.675189,1.41348,1.10917,0.899273,0.458197,-0.17524,1.12641,-0.705893,0.791136,0.384721,-1.14088,0.274821,-0.388313,-0.412203,0.229538,1.20418,0.404152,0.429638,1
0.492814,1.02585,0.489538,0.671771,0.354254,0.219286,0.710877,-0.956776,0.203332,0.816533,0.49686,1.1304,0.633451,-0.481116,-0.28045,-0.0319433,-0.895615,-1.16327,-0.415546,0.0822494,1
0.295467,0.0800313,0.907281,-0.608026,0.526457,0.801199,-0.0875696,-1.32389,-0.75671,0.566486,-0.578763,0.544313,0.617873,0.373564,-0.147164,-0.572993,-0.429139,0.0402164,0.573158,0.110753,1
-0.617149,2.3459,0.301699,0.631299,1.00365,-1.09821,0.0780286,0.131278,-2.09223,0.592316,0.903904,-0.175827,-1.8264,-0.219404,-1.1608,1.01288,-3.09076,-2.07206,-1.00246,0.0338949,0
0.575704,-0.361124,-0.81148,0.415406,-0.0239047,1.02085,-0.412187,-0.862152,1.13474,-0.27561,0.286565,0.0558101,0.10184,-1.413,0.151748,0.315586,1.06159,0.0702945,0.822829,0.166424,1
-0.904456,0.385988,0.976073,-0.150568,-0.321461,-1.18746,0.56632,-0.271319,1.19084,0.315679,-0.412998,-0.527393,0.212392,0.806985,0.859305,-0.39254,0.105258,0.0450657,0.3627,0.492626,1
0.505187,1.28281,0.961046,1.64354,-0.113534,0.196835,-1.08122,-0.443173,-1.35016,-0.268185,-0.244975,-1.1908,1.04231,0.295279,0.0213284,0.655772,-1.29859,-2.00798,0.0903206,-0.09838,0
-3.42255,-0.0742462,-2.10166,-1.38173,-1.33554,-1.92317,1.61391,-0.96892,1.20299,-1.12551,0.597273,0.0364809,0.616747,0.226874,-0.815464,-1.23177,-0.672138,-2.43637,-1.85453,0.384401,0
-2.13323,0.966335,-0.0144256,-0.962535,0.847151,0.465496,1.23759,0.439313,-0.923526,2.03979,1.36833,1.16285,-3.12218,-0.956719,-1.57293,-0.657433,0.462049,-1.09213,0.127295,-2.74852,0
-0.936716,-0.126665,1.90252,-1.62785,-0.54458,-0.803991,1.27303,1.26721,-0.16338,-1.16258,3.06901,-0.749177,-1.39915,-1.84763,-0.646722,1.11064,0.387494,-4.03235,0.956972,-1.55716,0
1.15177,0.506354,1.22938,-0.902333,-1.07193,0.0750044,-1.54853,-1.02825,0.672553,-0.737878,-3.83586,1.26627,0.663858,1.51821,-0.336656,1.81354,-0.0781606,1.36549,0.970277,-0.710573,0
-1.29732,-0.401626,0.46632,-0.373289,-1.29613,-0.28688,0.235868,0.517808,0.137358,0.0988241,0.35104,-0.509633,1.66427,-0.152899,-0.29958,-0.0937332,-0.422189,0.620846,1.39503,0.0622077,1
0.15254,0.0810455,0.58469,0.666395,0.75784,-0.415054,-0.262602,-0.491371,-0.360066,0.856324,0.649204,0.945896,0.072935,1.04482,0.237926,-1.082,0.573061,0.302509,-0.555446,-0.791758,1
1.0976,-0.0242993,1.00157,-0.931106,-1.06189,1.00823,1.2361,1.00991,-2.03026,0.220611,0.644813,-1.66167,-1.60486,2.2718,0.865224,0.297914,-0.336893,2.1679,-0.428851,0.455151,0
-1.59624,0.292876,-0.102433,1.65372,-0.357885,2.98326,-0.00892907,-1.02983,-0.532807,1.10104,0.684953,0.95669,1.47426,2.49905,0.260109,-0.95008,2.09626,-1.49726,-0.537406,-0.0639593,0
1.19161,2.96421,-0.362267,-0.375819,1.58446,1.72578,-0.374139,-0.528942,0.666258,-2.79441,-1.10441,-0.757336,-0.729769,0.31694,-1.10316,2.04695,-0.0886488,-0.165481,-1.68546,-0.702684,0
0.685488,0.141007,0.403502,-0.469031,0.326793,0.929062,0.583326,-0.224576,0.132298,-0.445439,0.0926391,-0.312826,0.0612354,0.228774,0.61691,0.00800539,1.08452,0.91868,-0.48169,-0.489542,1
-0.882234,1.565,0.632358,-0.623203,-0.71602,0.407784,-0.592743,-0.855637,1.90414,-1.08509,-0.0726243,-1.2373,1.42358,0.126357,0.734431,0.549616,-0.514814,-0.832845,-1.28648,0.248691,0
-0.718158,0.225689,-0.217292,-1.09533,1.20096,-1.89729,1.13635,-2.62523,0.226228,1.086,-0.958775,-0.896845,-0.342995,0.799131,-0.20337,-0.461921,0.471337,-0.786562,1.58745,-1.90098,0
-0.522516,0.246986,0.242945,1.29801,0.0701106,0.0753775,-0.325167,0.077324,1.21312,0.428644,0.470393,0.258077,0.491492,0.102542,0.0281205,0.754897,0.959295,0.0698034,-0.449321,0.301244,1
-1.37838,-0.947112,0.545767,0.825753,2.19165,-0.701875,0.0118638,0.35658,0.796415,1.0424,-0.469633,0.0955982,-0.879424,-0.63243,-1.32026,-0.958418,0.836405,-2.72764,0.698153,0.912229,0
-0.158568,0.425349,0.752575,0.864771,-0.32858,-1.05717,-0.389221,0.499781,-3.63807,1.86622,-1.27682,-0.167919,-2.34462,-0.0867747,-0.196204,-1.56711,-0.72856,1.83845,0.132348,2.73322,0
-0.838737,0.539568,1.18867,2.09164,-2.28962,0.475633,0.127559,-0.410788,-0.325074,-1.72144,1.17573,-1.09986,-2.28325,0.650477,0.971467,0.547935,-1.37618,0.73281,-0.493588,0.205808,0
0.189092,-1.24578,0.336926,-0.00373049,-0.219246,-1.05331,0.873185,-1.46924,-0.691353,0.453775,-0.165197,0.519586,-0.475506,-0.573842,0.722155,0.721295,-0.120366,-0.182791,0.369033,0.118006,1
0.0735,-1.41381,0.158387,0.0942241,-0.44014,-0.190672,0.4271,-0.219579,-0.301869,-0.450072,-0.418015,0.789756,0.0646764,-0.0481387,0.154864,-0.159692,1.17917,0.49507,0.220497,0.51814,1
0.578861,-0.28969,0.594297,-0.544157,-0.0825769,0.300692,0.454969,0.471951,0.648607,0.158797,0.0814752,0.170844,0.432056,-0.187989,-0.575375,0.0401759,-0.754591,1.35506,0.61026,0.564522,1
0.159863,-0.456264,0.202914,-0.37057,-0.639295,0.954435,0.245675,-0.214392,-0.784358,0.762335,-0.245226,-0.155682,-0.811604,0.0639692,0.346225,0.352921,-1.16117,0.814696,-1.23185,0.192256,1
-0.198593,-0.879861,-0.176214,-0.349575,1.30153,-0.0705206,0.593009,0.632673,-0.454367,1.08181,-0.214243,-1.73685,1.31659,0.249422,0.874135,-0.266533,0.257464,-0.2737,-0.784007,-0.0288387,1
0.192754,0.62894,-0.298894,0.892658,0.827382,0.580299,0.980936,0.567207,-0.957222,0.83316,-0.385214,0.38083,-0.36239,0.149539,0.640152,0.99683,0.269153,0.0742844,-0.128837,-0.259222,1
-0.709762,-0.873079,-0.9349,0.875458,0.395636,0.964572,0.454535,0.335833,0.190125,0.29683,-0.198375,-0.786267,1.07491,0.432025,0.464058,0.381482,-0.828262,0.429696,0.153778,-0.0232397,1
-1.2191,0.230316,-0.673896,-1.31755,-0.071262,-0.25678,-2.39303,-0.0548718,-0.2994,-1.07639,1.04151,0.978028,-2.99905,-0.0412348,-1.14977,1.84807,-0.324067,-0.4476,0.0291023,1.05653,0
-2.03803,-0.164822,1.16453,0.0645658,1.03455,-0.716738,-0.27874,0.08036,0.866832,-1.84881,-0.506009,-0.279063,-1.57608,1.68535,-1.94407,0.908718,-0.122262,0.564986,1.07826,1.65848,0
-0.0754251,-0.491569,-1.07156,-0.844724,0.0898799,0.393667,-0.961491,0.0253312,-0.487446,0.235715,-0.978155,1.02277,0.622878,1.18872,-0.408876,-0.207295,-0.0711473,0.368129,0.369673,-0.0350738,1
0.044018,-0.184091,-2.1614,0.373227,-1.70251,1.06607,1.30406,-1.62035,0.897196,0.582924,1.01078,-1.47917,0.742689,-1.10854,1.01253,-1.6943,-0.206926,1.01646,0.683568,-0.051807,0
-1.52352,-0.72926,1.18091,-1.70785,-0.432004,1.27316,-0.464634,0.920973,0.593187,-0.796836,0.816035,-0.726396,2.23755,1.08751,1.1999,0.542957,-0.359196,0.808005,-1.9737,-0.242744,0
-0.316584,-0.409106,0.972563,0.460431,1.62082,1.14088,-0.353036,-0.258795,-0.662964,1.55969,-0.469695,-0.0176786,-0.535756,0.310923,-1.35858,2.01838,-0.122767,-0.167813,1.00194,1.5633,0
-0.882613,0.138662,-0.025388,-2.3406,1.22359,-2.63456,0.641174,-2.8029,0.980079,-0.834153,-0.172033,0.544689,0.200442,1.16478,-2.21101,1.13528,-0.426106,-0.371607,0.118595,-2.22572,0
-1.59498,-0.214389,-1.25675,-2.96735,-2.66072,-0.367043,-0.505351,0.682642,0.2245,-1.19926,-1.42929,-0.232622,-0.305268,-0.132378,0.450037,-1.43326,1.94835,-0.0530869,-1.92227,-2.34387,0
-1.27301,-3.08957,1.015,-0.0902391,-0.766683,1.26277,-1.14385,0.320273,-2.04483,-0.701704,0.475661,-0.619332,-0.0610159,0.255376,-1.64671,-0.96464,-2.36423,0.749567,-0.965167,-1.30037,0
