feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,label
-1.23644,1.89552,2.02788,0.660241,-0.0116127,0.0287913,-0.289393,0.40988,-1.05207,-0.397896,-0.64861,-0.348816,-0.342374,-0.581205,-0.813072,-0.532613,-0.529503,-0.484834,-0.495453,-0.439178,-0.625308,-0.835431,-0.829337,-0.96091,2
-0.0642967,-0.626207,-0.0780377,-0.754945,-0.865838,-0.847571,-1.0774,-0.62021,-0.466203,-0.392544,-0.17684,2.33909,0.372538,1.7817,1.62887,3.45713,4.25674,-0.454481,-0.414204,-0.305143,0.446315,-0.224621,-0.12625,-0.15429,0
-0.758117,-1.01766,-0.707329,-0.487641,-0.0586549,1.64273,1.16637,2.21276,1.3813,-1.07688,-0.820821,-0.526515,-0.332425,-0.334514,-0.300666,-0.45706,-0.321451,-0.240884,-0.303251,-0.295507,-0.172319,-0.591107,-0.556,-0.608014,0
-0.80296,-0.999218,0.176885,0.081336,1.52435,0.642401,-1.26485,-0.960274,-1.22451,-1.06006,-0.78826,2.33909,2.04256,1.7817,-0.821816,-0.373314,-0.193012,-0.0924909,-0.171331,-0.248201,-0.278242,-0.642644,-0.599363,-0.664512,2
-0.844066,0.934625,0.980134,-0.0622447,-0.213969,-0.550512,-0.522117,-1.02775,-1.0646,-1.13116,-0.872918,-0.580145,-0.378617,-0.638914,-0.764688,-0.312326,-0.262008,-0.174557,-0.238601,-0.202646,-0.248944,-0.637554,-0.610977,-0.697542,2
-0.170176,1.84801,1.31442,1.68287,-0.0340137,-0.386779,-0.700374,-0.81903,1.3813,1.60617,-1.27088,-1.0364,-0.947135,-0.872921,-0.659175,-0.515317,-0.411678,-0.354428,-0.381879,-0.372599,4.48941,-0.349964,-0.157997,-0.22035,2
4.39509,1.89552,-0.94141,-1.12612,1.52435,0.990139,0.995186,2.21276,-0.189851,0.0325834,-0.608814,-0.519311,-0.290496,-0.873556,-0.823565,-0.370584,-0.149491,-0.337565,-0.01058,0.449129,-0.554317,-0.773077,-0.733321,2.76362,2
0.583435,-0.0787457,-0.270433,-0.464729,0.0742578,1.64273,1.16637,0.337009,-0.164058,-0.271734,1.77319,1.51302,-0.507244,-0.580571,-0.349633,-0.078385,0.123311,0.221159,-0.180067,-0.227176,-0.26472,-0.613376,-0.555226,-0.615837,0
-0.90884,-0.493596,-0.708131,-0.929075,-1.03534,-1.00974,1.16637,-0.829826,-0.474309,-0.256442,0.312296,2.33909,1.02491,1.7817,1.62887,-0.480727,-0.363911,-0.285852,-0.304125,3.43731,-0.301906,-0.666185,-0.647371,-0.736656,0
0.0664953,-0.546073,-0.728974,-0.626639,-0.743379,-0.725161,-0.972003,0.0617184,-0.479468,-0.0308799,-0.266563,0.0794233,0.0470611,0.305994,1.62887,3.45713,4.25674,4.59764,-0.592427,-0.535542,-0.384165,-0.156542,-0.0341054,-0.0586782,1
-0.216265,1.71894,1.33687,1.68287,-0.0810559,-0.0444987,-0.663591,-0.771349,-1.64457,1.62528,-1.23832,-1.00118,-0.904496,-0.84375,-0.772266,-0.534433,-0.438215,-0.381409,-0.411583,-0.317408,0.36969,-0.383686,-0.199811,-0.251641,2
0.73914,-0.0213048,-0.0563933,1.68287,0.78213,0.273611,-0.0778904,0.3577,0.732059,0.284143,1.77319,-0.621769,2.04256,-0.689013,-0.913338,-0.207644,-0.0337886,0.0615236,-0.257821,-0.28587,-0.288383,1.54164,2.66751,0.425468,2
0.761562,-0.179444,-0.32254,0.163055,1.52435,0.271272,-0.0800125,0.432371,0.797647,0.420245,1.77319,-0.432863,2.04256,1.7817,-0.630611,-0.12845,0.0649297,-0.213904,-0.31024,-0.346317,-0.357121,0.778124,0.449073,0.0299805,0
-0.242423,0.0715934,-0.05479,-0.12487,1.52435,1.64273,0.372703,0.650983,-0.228909,-0.0247629,0.318085,-0.221545,1.23882,1.7817,-0.834058,-0.398802,-0.231225,-0.614117,-0.172204,-0.229804,-0.304159,-0.587926,-0.534319,-0.595845,2
0.632015,-0.0418701,-0.243978,-0.373845,0.0951654,-0.77662,0.422926,0.361299,-0.179534,0.0868713,1.77319,1.49461,-0.534959,1.7817,-0.5729,-0.389699,0.0935898,0.0109349,0.0453333,-0.236812,-0.248944,-0.611467,-0.538965,-0.603668,0
-0.603658,1.89552,0.0269778,-0.20888,-0.193061,-0.0998561,1.16637,0.603302,0.0584973,-0.0874616,0.103907,0.498858,-0.307552,1.01753,1.62887,-0.430662,-0.290668,-0.206034,-0.276168,-0.602122,-0.209505,-0.601287,-0.480891,-0.513271,1
-0.17765,-0.675847,1.32324,1.02836,-0.090763,-0.0616517,-0.374985,-0.522149,-1.10071,-0.90025,-1.25858,-1.034,-0.952109,-0.877995,-0.66209,-0.119347,-0.397879,-0.362297,-0.398478,-0.358582,-0.420223,2.05001,2.66751,-0.214265,2
1.20999,0.0687568,-0.126136,-1.09633,-1.21305,-1.23351,-1.4516,-1.07723,-1.22157,-0.875782,-0.616773,-0.882715,-0.824903,-0.771455,1.62887,-0.153938,0.0659912,4.59764,-0.198414,1.17449,3.69611,1.11471,0.725507,0.774887,0
2.6923,1.89552,0.133597,-0.11036,-0.562678,-0.552851,-1.03708,-1.06553,-1.31958,-1.14875,-0.871471,-0.388839,-0.365114,-0.871019,-0.837556,-0.396071,-0.219549,-0.0272877,-0.163468,-0.171985,-0.24669,-0.632464,-0.587748,2.83924,2
-0.75438,-0.572312,-1.24523,-0.984827,-1.06745,-1.04015,1.16637,1.39499,1.3813,1.6574,1.77319,-0.00862594,-0.34948,-0.555204,1.62887,-0.506215,-0.405309,-0.339813,-0.377511,-0.231556,0.145449,-0.397684,-0.53974,-0.628006,0
-0.449199,-0.838951,-0.528562,0.350932,0.962085,1.64273,1.16637,0.594306,-0.373349,-0.183803,-0.574082,-0.283179,-0.286233,-0.286951,-0.24995,0.609783,-0.524195,-0.496076,-0.514673,-0.512765,-0.575727,-0.445403,-0.377131,-0.430697,1
-0.178895,-0.689321,-0.490885,-0.693847,0.196717,0.243204,1.16637,1.22226,1.3813,1.6574,-0.652952,-0.344814,-0.430494,-0.827896,1.62887,-0.574485,-0.531626,-0.479213,-0.490211,-0.400632,0.0192432,-0.276158,-0.180453,-0.228173,2
0.382887,-0.243268,-0.526959,0.35475,1.52435,1.64273,1.16637,-0.478066,-0.99164,-0.188391,-0.597236,-0.294386,-0.29476,-0.444859,0.0450194,-0.631833,-0.551794,-0.510691,-0.525157,-0.499625,-0.590376,-0.446676,-0.377906,-0.431566,1
-0.228721,-0.719105,2.01265,1.68287,1.52435,1.14607,1.16637,-0.6436,-0.948161,-0.309965,-0.0827752,-0.454475,-0.445418,-0.441688,-0.403846,0.405882,-0.495535,-0.467971,-0.505063,-0.523278,-0.589249,2.05001,-0.20678,-0.262072,1
-0.10914,-0.691448,-0.902931,-1.07724,-1.15556,-0.245657,-0.1076,0.614098,1.3813,1.6574,1.77319,-0.804271,-0.897389,-0.850091,-0.782759,-0.286838,4.25674,-0.457854,-0.501568,-0.52503,-0.598264,-0.208079,-0.590071,-0.107354,2
-0.888909,-1.09424,-0.875675,-1.0612,-1.12196,-1.11812,1.16637,1.41658,1.3813,1.6574,1.77319,0.0778224,-0.480239,-0.476567,-0.764688,-0.488009,-0.360727,-0.28248,-0.332955,-0.157092,-0.278242,-0.645825,-0.634207,-0.728833,2
1.02439,-0.0347786,-0.166219,-0.615947,-0.878532,-0.884216,-1.12338,-0.988163,-1.23557,-1.04859,-0.464822,-0.429661,-0.636582,-0.666183,-0.623033,-0.0401534,4.25674,4.59764,1.05265,1.02206,1.38272,0.307292,1.33955,1.49719,3
-0.338337,-0.777255,1.28797,1.68287,-0.0855361,-0.0530752,-0.643077,-0.726367,1.34814,1.61458,-1.15656,-0.924338,-0.844091,-0.6535,-0.597966,2.02799,-0.425477,-0.372415,-0.401099,3.43731,0.0755851,2.05001,-0.278792,-0.3403,0
-1.04461,-1.21976,2.01265,-1.07647,-1.18095,-1.17426,1.16637,-1.00076,1.3813,1.6574,0.250792,-0.316798,-0.328161,1.7817,1.62887,-0.417008,-0.272623,-0.190296,-0.256948,-0.249953,-0.523892,-0.793437,-0.800687,-0.910497,0
-0.220002,-0.724778,1.83148,1.03523,1.52435,1.64273,-0.33608,-0.0894213,-1.04249,-0.849021,-1.23398,-1.00999,-0.935764,-0.872287,-0.78684,-0.144835,-0.324636,-0.43537,-0.472738,-0.473343,-0.405575,2.05001,2.66751,-0.237734,2
2.74711,1.89552,0.121572,-0.147018,-0.248317,-0.862385,-1.11843,2.05442,-1.39401,-1.23898,-0.959023,-0.522513,-0.429073,-0.405541,-0.368287,-0.365122,-0.188766,-0.0823731,-0.062125,-0.0651078,-0.128373,-0.562475,2.66751,2.4707,0
-0.365741,1.89552,-0.393886,1.68287,-0.234129,-0.18796,-0.833359,-0.254955,1.3813,-0.00641208,0.189289,0.598914,-0.224406,1.05748,1.62887,-0.396071,-0.247147,-0.161067,-0.613395,-0.210531,-0.212885,-0.662368,-0.558323,-0.599322,1
-0.638536,-0.950287,-0.613537,-0.844301,-0.952455,-0.934115,1.16637,-0.71917,-0.140476,-0.028586,0.166858,0.596512,2.04256,1.7817,1.62887,-0.545356,-0.423354,-0.35218,-0.379258,-0.382235,-0.0641428,-0.533207,-0.484763,-0.49241,0
-0.0107343,-0.120585,-0.792304,1.68287,0.393846,1.21079,-1.10923,-0.698478,-0.993851,-0.416247,-0.192035,-0.576944,-0.562674,-0.548228,-0.491288,0.262968,0.418405,-0.399396,-0.461381,-0.484732,-0.548683,1.70388,-0.751905,-0.109961,0
0.31936,0.0829397,0.144018,0.116467,1.52435,1.64273,1.16637,-0.780346,-1.07713,-0.885723,0.121996,-0.417655,2.04256,-0.712477,-0.674332,-0.12845,0.103143,0.444874,0.236661,-0.316532,-0.459663,-0.736174,-0.703896,-0.78707,0
-0.654729,1.89552,2.01265,1.02378,1.52435,-0.0117521,1.16637,-0.423188,-0.293759,-0.0744631,-0.388847,-0.0878702,-0.102175,-0.115092,-0.100716,-0.582678,-0.481736,-0.428625,-0.455265,-0.44531,-0.138514,-0.569474,-0.512638,-0.574115,0
-0.0543316,-0.630462,-0.821163,-0.998574,1.52435,0.274391,-0.109015,0.601503,0.520558,1.6574,1.77319,-0.456076,-0.451813,-0.454371,-0.807826,-0.371494,-0.415924,-0.467971,-0.498947,-0.511013,-0.403321,-0.180719,-0.299699,-0.124738,2
1.49524,1.89552,0.109547,-0.142436,-0.32672,-0.38288,-1.10216,-0.882905,-1.39401,-1.23209,-0.957576,-0.523314,-0.429783,1.7817,-0.814821,-0.368763,-0.194073,4.59764,3.44381,-0.0852567,-0.021323,-0.562475,-0.505669,2.47765,2
-0.810434,-1.04886,-0.841204,-1.02607,-1.11374,1.64273,1.16637,1.40848,1.3813,1.6574,1.77319,-0.00382325,-0.515061,-0.498129,1.53211,-0.498022,-0.367095,-0.292597,-0.202782,-0.330548,-0.219646,-0.61783,-0.590845,-0.662774,0
0.791457,-0.167389,-0.334564,-0.55714,-0.653028,-0.899809,-1.04769,-0.651697,-1.09776,-0.92166,-0.659464,-0.115886,-0.219432,-0.412516,-0.486041,0.116414,0.377007,0.512325,0.92422,-0.273606,1.172,0.174313,0.394096,0.448936,0
-0.0680336,-0.649609,-0.856435,-1.036,-1.11076,-0.201215,-0.495237,0.641987,1.3813,1.6574,1.77319,-0.968363,-0.907338,-0.857067,-0.790337,-0.302313,-0.0900474,-0.475841,-0.519915,-0.543427,-0.623054,-0.118366,-0.569164,-0.114307,2
0.604611,0.0354269,-0.0868558,1.68287,1.52435,-0.403932,-0.0771831,0.33251,-0.155215,0.0731082,-0.366416,2.24143,2.04256,-0.733405,-0.362458,-0.223119,-0.119769,-0.14308,-0.23598,-0.263969,-0.254578,-0.616557,2.66751,-0.0195641,0
-0.124087,-0.668756,-0.864452,-1.03905,-0.765034,0.250221,-0.102648,1.77553,1.02462,1.6574,1.77319,-0.417655,-0.409175,-0.424566,-0.79675,-0.334172,-0.453076,-0.45673,-0.505063,-0.512765,-0.363882,-0.478489,-0.330672,-0.175151,2
1.0493,-0.0241414,-0.231954,-1.14215,-0.982323,-1.27562,-1.4905,-1.1564,-1.22009,-0.851315,0.71388,-0.788262,-0.743179,-0.694721,-0.627113,-0.0574486,0.183816,0.0311704,1.21514,1.21479,1.59118,1.08607,2.66751,0.677536,3
0.483784,-0.855261,-0.328953,-0.80306,-0.913627,-0.892012,1.16637,0.286629,-0.206801,0.0180557,0.0706225,0.483649,2.04256,1.7817,1.62887,-0.583588,-0.472183,-0.396023,-0.42294,-0.421657,0.290811,-0.448585,-0.382552,-0.429828,0
1.28348,1.89552,-0.211912,-0.424251,-0.804609,-0.863164,-1.12338,-0.930586,-1.21198,-1.02641,-0.595066,-0.382435,-0.552725,-0.595791,-0.596218,-0.00738348,1.72297,4.59764,1.43443,0.995779,1.33539,0.27866,0.884244,0.599308,3
-0.202563,1.69696,1.31121,1.68287,1.52435,-0.394576,-0.694008,-0.800138,1.3813,1.60923,-1.25641,-1.01959,-0.932922,-0.861506,-0.653346,-0.528061,-0.415924,-0.361173,-0.394984,-0.284994,4.48941,-0.366507,2.66751,-0.242949,2
-0.22623,1.89552,-0.0491785,-0.124107,1.52435,1.64273,-0.0495957,0.652783,0.103451,-0.0270568,0.182776,-0.219944,1.23811,1.7817,-0.827063,-0.39243,-0.226979,-0.0250393,-0.162594,-0.262217,-0.291764,-0.573292,-0.52193,2.3916,2
-1.14053,-0.67301,-0.883691,-1.04516,-1.1115,-0.219927,-0.520703,0.0851091,1.3813,1.6574,1.77319,-0.939546,-0.88673,-0.841847,-0.647516,-0.117527,0.0882824,-0.45673,-0.51642,-0.547807,-0.625308,-0.804254,-0.816948,-0.903543,2
-0.542622,-0.744634,0.080688,-0.158474,-0.169913,-0.103755,1.16637,-0.345819,0.015018,-0.160865,0.0431267,0.428418,0.442181,0.978845,1.62887,-0.449777,-0.321451,-0.244257,-0.303251,-0.298135,-0.0337182,-0.505848,-0.432883,-0.487195,0
1.31463,0.160237,-0.382663,-0.553321,-0.869572,-1.22494,-1.4417,-1.09612,-1.23409,-0.905603,-0.644992,-0.942748,-0.878912,-0.817115,1.62887,-0.295941,-0.0242352,0.0851317,-0.222002,1.15084,3.73668,1.14016,2.66751,0.83747,2
-0.152737,-0.660246,-0.87327,-0.535756,-0.291625,-0.225385,-0.10477,2.21276,1.3813,1.6574,1.77319,-0.969963,-0.901653,-0.834871,0.246135,3.45713,-0.403186,-0.461226,-0.494579,-0.504881,-0.559951,-0.61783,-0.130896,-0.189928,2
-0.0941921,-0.688612,-0.899724,-1.07647,-1.15257,-0.229283,-0.0892083,0.630292,1.3813,1.6574,1.77319,-0.926739,-0.872517,-0.825359,-0.760607,-0.255889,0.12225,-0.478089,-0.518167,-0.540799,-0.618547,-0.14318,-0.597814,-0.107354,2
-1.07451,-0.0815823,-0.0115012,1.68287,1.52435,1.23184,-1.08518,-0.678686,-0.978375,-0.787087,1.77319,-0.628973,-0.604603,-0.590717,-0.526847,0.191967,0.474664,-0.371291,-0.477106,-0.504881,-0.575727,2.05001,2.26409,-0.858345,0
-0.305951,-0.758108,-0.975079,1.68287,-0.0840427,-0.0483971,-0.648736,-0.740761,1.34224,1.61152,-1.16597,-0.944349,-0.863989,-0.668086,-0.611374,2.02253,-0.432908,-0.37916,-0.408962,3.17187,4.48941,2.05001,-0.259434,-0.319439,2
0.503714,0.0623745,-0.1085,1.68287,1.52435,0.841999,-0.0729389,0.350503,-0.144898,0.26044,-0.351945,1.52743,2.04256,-0.715648,-0.352547,-0.223119,-0.120831,-0.148701,-0.251706,-0.280614,-0.281622,-0.636281,0.16567,2.97397,0
1.32334,0.0737208,-0.54219,-0.916092,-1.24815,-1.26158,-1.46504,-1.10871,-1.32547,-0.946892,-1.24194,-1.00518,-0.915866,-0.844384,-0.723299,-0.276825,4.25674,-0.0767522,1.21689,2.91782,2.96029,2.05001,0.819201,0.892229,2
-0.386917,1.89552,-0.607925,-0.806115,-0.97635,0.20266,1.16637,1.26814,1.3813,1.6574,-0.553822,-0.251962,-0.301156,-0.7296,1.62887,-0.547177,-0.48492,-0.423004,-0.436045,-0.439178,-0.0528744,-0.268523,-0.310539,-0.37333,0
0.503714,1.89552,-0.110104,1.68287,1.52435,0.842779,-0.069402,0.648284,-0.144161,0.0861067,-0.354115,1.52583,2.04256,-0.715648,-0.353713,-0.224029,-0.112339,-0.150949,-0.228991,-0.28149,-0.287257,-0.63819,0.12618,2.97397,0
0.853739,-0.134768,-0.291275,-0.476185,-0.547744,-1.04327,-1.28961,-0.962973,-1.22893,-1.04706,-0.569741,-0.0510497,-0.561964,-0.563448,-0.53734,0.0827338,1.75163,4.59764,1.05614,-0.123803,1.37032,0.294567,0.508696,0.529772,3
1.22992,0.191439,-0.0644098,-0.771747,-0.889733,-1.15321,-1.4898,-1.18518,-1.39106,-1.01188,-1.00678,-0.940347,-0.92013,-0.867848,-0.797333,-0.311416,-0.109154,0.0974978,-0.139006,-0.163224,4.48941,2.05001,1.64153,2.97397,2
0.441433,-0.339002,-0.49329,1.68287,-0.698577,-0.706448,-0.952904,-0.473568,-0.886995,-0.510295,-0.4887,-0.170316,-0.178214,-0.188656,-0.100716,0.216544,0.451311,0.557293,3.44381,0.742603,-0.488961,-0.54975,0.211356,0.209036,3
-0.906348,-1.10701,-0.885294,-1.07036,-1.12494,-1.12358,1.16637,1.44627,1.3813,1.6574,1.77319,0.0898291,-0.465316,-0.467689,1.62887,-0.483458,-0.356481,-0.277983,-0.328587,-0.00466088,-0.297398,-0.654733,-0.645048,-0.741002,0
-1.12309,-1.20913,-0.720957,-1.00468,-1.10702,-1.09239,-1.30022,-0.904496,-0.397668,0.274203,0.440369,2.33909,2.04256,1.7817,1.62887,-0.419738,-0.276869,-0.190296,-0.25258,-0.419029,-0.509244,-0.759079,-0.784426,-0.889636,0
-0.114122,-0.668756,-0.871666,1.68287,-0.222929,-0.185621,-0.048181,0.674374,1.3813,1.6574,1.77319,-0.831486,-0.905206,-0.862141,1.62887,-0.196721,-0.567716,-0.542168,-0.559229,-0.58022,-0.66362,-0.841793,-0.608655,-0.157767,2
-0.0132255,-0.603514,-0.78589,1.68287,0.390112,1.21625,-1.12338,-0.708374,-1.00417,-0.423129,-0.534285,-0.576143,-0.488056,-0.544423,-0.502947,-0.00192182,0.59355,-0.390402,-0.44915,-0.471591,-0.529527,2.05001,-0.733321,-0.107354,0
-0.0941921,-0.64819,-0.841204,1.68287,1.52435,1.1796,-1.09155,-0.66879,-0.970269,-0.382604,-0.151515,-0.547327,-0.531406,-0.522861,-0.480795,0.194698,-0.488105,-0.461226,-0.498074,-0.519774,-0.585869,2.05001,-0.54516,-0.169067,1
-0.999771,1.89552,-0.964657,-1.0696,-1.17199,-1.15399,1.16637,-0.993561,1.3813,1.6574,0.151663,0.169874,-0.401357,-0.397296,1.56825,-0.431572,-0.290668,-0.207159,-0.214139,-0.270978,-0.39656,-0.719631,-0.712414,-0.812277,0
0.640735,0.0567013,0.00292844,1.68287,1.52435,0.271272,-0.0807199,0.315417,-0.169954,0.0608743,-0.385953,2.19661,-0.789371,-0.758137,-0.379363,-0.244055,-0.0741251,-0.162191,-0.234233,-0.265721,-0.251198,-0.60765,2.66751,-0.0169565,0
-0.0717706,-0.636135,-0.826774,1.68287,1.52435,1.18662,-1.09509,-0.674188,-0.974691,-0.394073,-0.503172,-0.392841,-0.537802,-0.535545,-0.492454,0.163748,-0.481736,-0.437618,-0.476233,-0.516269,-0.581361,1.68861,-0.756551,-0.151683,1
-0.353285,-0.390061,-0.591091,-0.789313,-0.965896,0.212796,1.16637,1.27174,1.3813,1.6574,-0.564676,-0.259966,-0.276283,-0.736576,-0.795001,-0.501663,-0.47749,-0.419631,-0.440413,-0.438302,-0.0325913,-0.254526,-0.289633,-0.349861,2
0.871178,-0.123422,-0.25921,1.68287,0.244506,0.293103,-0.0594989,0.432371,0.157247,0.387366,1.77319,-0.492096,2.04256,-0.907166,-0.683076,-0.195811,-0.289607,-0.259996,-0.347807,-0.372599,-0.379657,2.05001,-0.627238,0.104732,2
-1.22399,-1.30628,-0.766651,-1.02072,-1.12569,-1.1189,-1.32286,-0.932385,-0.323237,0.358311,0.53371,2.33909,1.27151,1.7817,1.62887,-0.36057,-0.211057,-0.120596,-0.195793,-0.0475869,-0.633196,-0.8577,-0.876571,-0.997417,0
-1.04212,1.89552,-0.955038,-1.13528,1.37277,1.46107,1.16637,0.385589,0.221361,-0.842139,-0.705049,-0.279978,-0.792924,-0.824091,-0.809575,-0.339634,-0.137814,-0.376912,-0.448276,-0.481228,-0.547556,-0.781348,-0.761197,-0.851391,2
-0.16893,-0.697121,-0.896518,-0.662534,-0.771754,-0.866283,-0.0778904,1.62619,0.589093,0.835432,1.77319,-0.35602,-0.381459,-0.35671,-0.588639,-0.335083,-0.526318,-0.507318,-0.533019,-0.549559,-0.59263,-0.816343,-0.426688,-0.185582,1
0.52489,-0.131223,-0.260813,0.191313,0.232558,0.281408,-0.221486,0.432371,0.159458,1.6574,1.77319,2.33909,-0.605313,-0.89702,-0.679578,-0.315057,-0.00194398,-0.221773,-0.346933,-0.363838,-0.359374,2.05001,2.66751,0.263796,2
-0.690853,1.89552,-0.682478,-0.269979,-0.221436,1.64273,1.16637,0.663578,0.105661,-0.0224691,0.172646,0.572499,-0.243594,1.05431,-0.748948,-0.417008,-0.274746,-0.19142,-0.172204,-0.207027,-0.31092,-0.664277,-0.534319,-0.61236,0
-1.12558,-1.21834,-0.724164,-1.00621,-1.10852,-1.09707,-1.30164,-0.904496,-0.395457,-0.172334,0.443987,2.33909,2.04256,1.7817,1.62887,-0.417918,-0.274746,-0.189172,-0.250832,-0.419905,-0.518258,-0.782621,-0.788298,-0.894851,0
-1.04711,-0.514162,-0.704924,-0.87485,-0.678416,-0.658108,-1.05335,0.56012,1.3813,0.701624,0.91648,2.33909,2.04256,-0.548862,-0.490122,-0.150297,-0.283238,-0.370167,-0.45177,-0.48298,-0.544176,2.05001,-0.753453,-0.844437,0
-0.0481034,-0.620534,-0.671255,-0.640386,1.52435,-0.87252,-0.108307,2.21276,0.519084,1.6574,1.77319,-0.412852,-0.452524,-0.456908,-0.428913,-0.381507,-0.400002,-0.469096,-0.500695,-0.510137,-0.423604,-0.178811,-0.297376,-0.119522,1
-0.749398,1.01759,0.964101,-0.095085,-0.223676,-0.182502,-0.616905,-0.397998,-0.94595,-1.18239,-0.927186,-0.648183,-0.598207,-0.411882,-0.379946,-0.379686,-0.236533,-0.158818,-0.086587,-0.122927,-0.102455,-0.535116,-0.541288,-0.631483,0
1.45538,0.319795,2.01265,1.68287,-0.997257,-1.0113,-1.26698,-0.898199,-1.15524,-0.744268,-0.482912,-0.939546,-0.881044,-0.833603,-0.768769,-0.263171,-0.230164,-0.19142,-0.295388,-0.317408,-0.33233,2.05001,-0.111538,0.307256,2
-0.317161,-0.481541,-0.0339472,1.68287,-0.216955,1.64273,1.16637,0.636589,0.0931335,-0.0438784,0.159622,0.403605,-0.253543,1.7817,-0.828812,-0.406084,-0.253516,-0.164439,-0.593301,-0.179869,-0.277115,-0.569474,-0.508767,-0.553254,2
-1.25886,-1.29139,-0.866055,-1.06884,-1.15481,-1.01988,1.16637,-0.938682,-0.326922,0.360604,0.539498,2.33909,2.04256,1.7817,-0.787423,-0.329621,-0.117646,0.137969,-0.0184428,-0.523278,-0.661367,-0.864062,-0.874248,-0.986117,2
-0.866488,1.89552,-0.86365,-1.05051,-1.11374,-1.09551,1.16637,1.41298,1.3813,1.6574,1.77319,0.0666161,-0.282679,-0.491787,-0.446401,-0.48983,-0.368157,-0.299342,-0.343439,-0.246448,-0.239929,-0.422498,-0.618721,-0.714926,0
-0.360759,1.89552,-0.393886,-0.280671,-0.235623,-0.184841,-0.786673,1.17547,1.3813,-0.00870594,0.187118,0.596512,-0.224406,1.05177,1.62887,-0.396982,-0.24927,-0.163315,-0.613395,-0.208779,-0.210632,-0.661095,-0.556,-0.599322,1
-0.406847,-0.422682,-0.616743,-0.814516,-0.98307,0.205779,1.16637,1.28343,1.3813,1.6574,-0.529944,-0.227949,-0.28339,-0.713111,1.62887,3.13398,-0.466875,-0.408389,-0.430803,-0.428665,-0.426984,-0.271705,-0.318283,-0.387237,0
-0.29474,-0.486505,-0.947823,-0.0637722,-0.126605,-0.078025,1.16637,-0.432185,-0.0630975,0.161804,-0.071198,0.298746,0.241068,1.7817,0.821499,-0.488919,-0.371341,-0.303839,-0.353049,-0.334929,-0.538541,-0.475308,-0.383326,-0.303793,0
-0.202563,-0.34113,-0.518943,-0.714468,0.166849,1.15621,0.861494,2.21276,1.3813,1.6574,-0.650781,-0.40965,-0.833431,-0.802529,-0.891769,-0.619089,-0.514642,-0.447736,-0.401099,-0.45407,0.0372726,-0.307335,-0.216072,-0.258595,2
-0.878944,1.89552,-0.879683,-1.02912,-1.13614,-1.12592,1.16637,1.42467,1.3813,1.6574,-0.255709,0.0882282,-0.480239,1.7817,-0.831143,-0.472534,-0.337374,-0.258872,-0.309366,0.0181162,-0.28613,-0.656642,-0.633433,-0.725357,2
-0.0543316,-0.629752,-0.823568,-0.99781,1.52435,0.240865,-0.111137,0.597904,0.524979,1.6574,1.77319,-0.46248,-0.451813,-0.491153,-0.66209,-0.368763,-0.415924,-0.465723,-0.496326,-0.503129,-0.406701,2.05001,-0.290407,-0.12213,1
-1.08074,-1.19069,-0.991112,-1.0696,-1.17423,-1.16022,1.16637,-0.985464,1.3813,1.6574,0.204484,-0.35602,-0.362982,1.7817,-0.761773,-0.428841,-0.287484,-0.207159,-0.268305,-0.263969,-0.475438,-0.764169,-0.765842,-0.872252,2
0.138742,-0.538273,-0.745007,-0.934421,-1.06073,1.25679,1.16637,1.30142,1.3813,1.6574,1.77319,0.0105848,-0.379327,-0.607206,1.46798,-0.510766,-0.384079,-0.306088,-0.350428,-0.342813,-0.00329356,-0.498213,-0.448369,-0.513271,0
-0.106648,-0.649609,-0.853229,1.68287,1.52435,0.0568599,-1.07103,-0.645399,-0.952582,-0.737387,-0.487977,-0.531318,-0.529274,-0.519691,-0.480212,0.182864,-0.497658,-0.473592,-0.513799,-0.535542,-0.610659,1.67398,-0.559098,-0.177759,1
1.47656,0.22406,0.0686634,-0.715995,-0.830743,-1.03859,-1.44311,-1.12941,-1.34758,-0.967537,-0.998096,-0.953954,-0.941449,-0.893215,-0.818902,-0.350557,-0.111277,-0.0587651,-0.191424,-0.216663,-0.194856,1.95775,1.63611,2.97397,2
-1.06081,-0.53189,-0.724965,-0.903108,-0.68663,-0.663566,-1.09296,0.571815,1.3813,1.21698,1.77319,2.33909,-0.507244,-0.534911,-0.476714,0.186505,0.0224702,-0.38703,-0.462254,-0.493492,-0.557698,2.05001,-0.764294,-0.853129,0
-0.215019,-0.361695,-0.54219,-0.735852,0.158635,1.16479,1.16637,2.21276,1.3813,1.6574,-0.62835,-0.30239,-0.819218,-0.78287,-0.870784,-0.609986,-0.502966,-0.434246,-0.390615,-0.446186,0.02037,-0.321969,-0.24085,-0.281194,2
-0.603658,-0.930431,-0.60552,-0.8359,-0.944242,-0.920861,1.16637,0.347804,-0.155215,-0.0499953,0.146598,2.33909,2.04256,1.7817,1.62887,-0.554459,-0.433969,-0.361173,-0.385373,-0.389243,-0.034845,-0.515392,-0.463081,-0.529786,0
