feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,label
0.658188,0.086607,-0.624964,-0.304973,0.762151,-0.825332,-1.49412,-0.629545,-1.27585,0.242462,0.00793423,-0.0420603,-0.386845,0.512108,0.407343,0.910979,0.931147,2.03096,2.02829,1.16772,0.462737,0
-1.81674,-0.236079,-0.431356,-0.114193,0.744276,0.332212,0.857335,0.103531,1.03886,-0.978558,-0.0690512,-0.723076,-1.21029,-1.09574,-0.68243,-0.795558,0.128727,-0.177392,-0.928304,-0.413655,0.502854,0
0.301799,1.38684,0.157885,0.952765,-0.0362798,1.28581,1.04089,0.458615,0.726226,-1.11568,0.357329,-0.485051,-1.13158,-0.00490423,-0.667569,-1.37545,-0.320388,-0.290641,-1.59646,-2.5314,-0.570296,0
-0.222886,1.60513,-0.970091,-0.453358,-2.05023,-1.6301,0.266991,0.636157,0.395553,0.451407,1.57133,1.30013,2.60422,0.148495,-0.76664,-0.723762,-1.44018,0.664898,-0.0680533,-0.950028,1.34533,1
0.757185,1.3299,0.587188,1.6311,0.905154,2.01341,1.76518,1.36923,-0.374012,-0.593317,-0.086817,-1.1859,-1.63413,-0.902574,-0.984594,-1.08274,-1.24257,-1.28157,-0.878192,-1.47715,-1.04168,0
1.12347,1.86138,0.166302,-1.29421,-1.05517,1.30234,-0.774792,-1.59743,0.605981,0.399171,0.973213,0.229023,0.757509,0.972306,0.863067,0.6735,-0.721598,-1.44437,-0.352019,-0.126972,-0.69065,1
-0.698072,-1.55529,-0.692306,-0.0576652,0.648941,1.25273,0.0338302,0.7507,1.16512,-0.221134,0.357329,-0.471827,0.206524,-0.987796,-1.30657,-1.57979,-0.512011,-1.42313,-1.23733,-0.959276,0.462737,0
0.0444062,-0.160153,-0.229331,-0.891447,-0.280576,-0.185927,0.14793,0.00616929,0.569908,0.915003,1.79636,1.86214,1.06025,0.449612,-1.29667,-0.420009,-0.895256,-1.40898,0.107338,-2.03202,-0.159089,0
0.479994,-0.217097,2.23706,-0.389765,1.59633,0.100703,0.157852,0.229528,-0.626526,-0.717378,-0.483588,-1.93303,-0.289968,-0.618501,0.0705044,1.13189,0.188609,1.50011,-0.786321,1.31569,0.0214409,0
2.12335,1.18753,0.208391,1.52511,-0.173324,1.0102,1.83463,-0.154191,1.57395,0.307757,0.0138562,-1.0735,-0.398954,-0.328747,-0.627941,-0.861831,-1.5839,0.027872,0.691974,-1.59737,-0.00864739,0
-0.866367,0.675034,-1.26471,-0.46749,-1.12072,-0.797771,-1.55861,-1.3168,0.960702,-0.247252,-0.169724,0.2158,-0.235475,0.722322,0.590623,1.09323,-0.152718,0.148199,1.70256,-0.478389,-0.14906,1
-1.09406,1.6336,0.309404,0.239105,-1.04326,-0.869428,-0.452335,-0.411913,-0.0373275,1.13048,0.309954,2.56299,0.472934,0.892765,-0.647755,0.0107672,-0.386259,-0.651622,-1.10369,-1.88406,0.372472,1
0.499793,0.646562,-0.742812,-0.410962,-1.50801,-1.34347,-0.670614,-1.12781,-0.861003,-1.99716,-0.0275975,0.407542,1.1208,1.50636,2.16089,2.51811,1.82339,1.51427,0.399656,0.973517,-0.129001,0
0.687887,-1.38446,-0.725977,-0.940908,-1.27564,-1.05133,-1.02284,-0.72118,-1.5464,-0.82185,-0.163802,2.1795,1.07236,0.779136,1.53674,0.568567,-0.00900147,0.296839,1.25155,-1.6806,1.00433,1
-0.579276,-0.454366,-0.633382,-0.651205,0.42252,0.866886,0.490231,1.81595,1.45972,0.248992,-0.288163,-1.62228,-0.610872,-0.754856,-1.48985,-1.51904,-0.541952,-0.474671,-0.218388,-0.385911,-1.33253,0
0.192902,2.88638,0.258897,-0.121259,0.595315,0.999177,0.425739,0.681974,0.714201,0.222873,1.35814,0.685238,-0.901501,0.188265,-0.717105,-0.635397,-1.44018,-0.467593,-2.71562,0.32617,0.472766,0
-0.222886,-1.41293,-0.431356,-2.00787,-0.0422382,-0.902501,-1.36018,-1.5688,-1.36603,-1.39645,-0.483588,0.433989,0.600084,0.813225,0.550995,0.828138,0.248491,0.027872,0.742085,-0.274937,0.623208,0
-0.490178,1.30142,-0.338761,0.50761,0.511897,-0.0426119,-1.68759,-2.21024,-1.01131,-1.46174,-0.0394414,0.00422229,1.10263,0.540515,0.818485,0.6735,0.242503,1.10374,0.608454,0.150462,-1.49301,0
0.727486,-0.160153,-0.237749,-0.43216,-0.536789,0.0841666,0.862296,0.922514,1.18917,2.93915,0.505378,-0.29992,0.412386,-0.306021,-0.702244,-0.93915,-0.158707,-0.871042,0.867365,-0.200955,-0.279442,0
1.06408,0.219478,-0.30509,1.20714,1.83467,0.519623,0.564644,0.91106,-0.53033,0.0531059,-1.18238,-0.855312,-1.5978,-1.88547,-1.1332,-0.795558,-0.865315,-1.48683,-0.995119,0.048736,-1.09183,0
1.86595,0.00119014,-0.397685,-1.03277,-0.87642,-1.00172,-1.10717,-0.360369,-0.536343,-0.508433,-0.76192,0.486884,0.678796,0.432568,0.546042,1.43564,0.859289,-0.0358306,-0.101461,-0.26569,0.0816176,1
1.56896,-0.0177914,0.0568718,-1.18115,-0.781085,-1.81751,-1.56357,-0.108374,0.00475808,0.0988125,-0.862593,1.57783,0.727235,1.08025,0.30332,0.789478,0.416161,0.778147,-0.22674,1.76883,-1.62339,1
0.212701,-0.0462636,-0.1199,1.08702,0.720442,1.31888,1.20956,0.785063,1.48377,0.993357,-0.548729,-0.77597,-2.01558,-1.35141,-1.0589,0.0825633,-1.14077,0.112809,-0.627634,-1.42167,0.593119,0
-0.0149921,0.418783,-0.869078,0.479347,1.63208,0.833814,-0.730144,-0.503548,-1.43818,-0.756555,-1.57915,-0.980936,-0.126489,0.279168,1.06616,0.226155,0.422149,0.148199,0.758789,0.566613,-0.279442,0
-0.757471,-0.919413,0.0905427,-1.21648,-1.29351,-0.406411,0.138009,-0.205736,-0.47622,0.229403,0.647505,0.566225,0.587975,0.926854,-0.196985,0.651409,0.0448924,-0.488827,-2.04746,-0.922284,1.07453,1
-0.351582,0.798414,-0.355597,0.80438,0.69065,0.409381,1.24924,0.218074,-0.0132786,-0.377842,0.724491,-0.756135,-1.08314,-0.788945,-0.776547,-0.629875,-0.356318,-0.679935,-0.460595,-2.13375,-0.770885,0
-0.43078,-0.558765,0.410416,0.882105,-0.852586,-1.21669,-1.32545,-0.0339208,-0.494257,1.06518,1.19232,0.956321,0.908878,1.29615,0.397436,-0.701671,-0.0748718,-0.425124,-1.39601,-0.0899812,-0.931356,1
-1.84644,0.304894,0.864973,-0.672402,0.583398,0.77318,-0.149722,-0.463458,-0.897076,-1.97758,-0.530964,-0.425545,0.0551542,0.438249,1.60114,-0.08312,0.380232,0.891396,-0.285204,0.714578,-0.490061,0
-1.64844,-0.739089,-1.32363,-1.51325,-0.119698,-2.30809,-0.521788,-2.0957,-1.81093,-1.04385,-0.868515,-0.154461,0.618249,0.818906,1.98751,1.71178,0.685631,2.02389,2.00323,0.048736,-0.369707,0
-1.19306,0.760451,-0.557622,-0.750128,-1.06709,-0.202463,0.0189476,-1.38553,-0.710697,-1.22668,-0.27632,1.30013,1.26006,0.955261,-0.221753,1.1098,0.757489,0.169433,-1.3626,0.446392,1.35536,1
-0.0347915,-0.596728,-0.507116,-1.09636,-0.524872,0.0235334,-0.0604264,1.16878,0.4677,2.10338,0.801476,-0.101566,1.45381,-0.169666,-1.29171,-0.596738,-0.865315,-1.89028,-0.22674,-0.709585,0.432648,0
0.331498,-1.31803,-1.23946,-0.91971,-1.40672,-0.566262,-0.571396,-0.852904,-1.66664,0.222873,-0.116427,-0.352815,1.21767,0.818906,-0.152404,-0.602261,-0.230565,0.629508,0.458119,0.91803,1.87689,1
1.08388,1.05466,-0.928002,-0.312039,-0.858545,-1.4482,-0.0108177,-0.600909,-0.109474,1.15659,2.19906,0.645567,1.05419,1.68249,0.640159,-1.06617,0.272444,-0.0358306,0.833957,-0.0899812,-0.14906,1
0.351297,-0.653672,-0.692306,-0.382699,-0.626165,-1.06786,-0.348157,-0.68109,-0.512294,0.0857535,-0.406602,1.25385,0.388167,0.926854,0.100225,0.159882,-0.00900147,0.671976,-0.886544,-1.03326,-0.169119,1
0.420595,-0.207607,-2.39269,-0.672402,-0.244825,-1.10094,-0.318392,0.773608,0.888556,0.490584,1.9148,1.54477,0.957316,-0.0333115,-0.622988,-0.254326,-0.0209779,0.537493,-1.3626,0.418648,0.904032,1
-0.282284,1.1211,1.08383,0.0907197,-0.745334,-0.334754,0.574565,0.0462594,1.14708,0.81053,2.44186,0.295141,-0.25364,0.0462288,-0.796361,-0.624352,0.476043,0.714444,0.03217,-1.7176,0.212,0
-2.01473,0.513691,-1.1637,-0.665336,-1.45439,0.00699707,-0.720223,-1.0419,-0.0794131,-0.299488,0.452081,-0.128014,0.612194,1.32456,0.446972,1.25891,2.00304,0.332229,0.0989856,1.17697,0.823797,1
0.222601,-1.46988,0.35991,0.0200602,-1.04326,-0.869428,-0.318392,-0.119828,1.24929,1.44389,1.09757,1.42576,0.902823,0.517789,-0.276242,-1.1214,-0.763516,-1.27449,-0.919952,-0.496885,1.36539,0
-0.173388,-1.92543,2.14447,1.87134,1.87042,0.762156,1.36334,1.44941,0.215186,0.634233,-0.655325,-1.1859,-1.76733,-1.98205,-1.37592,-2.00505,-1.76953,-0.113689,0.0822817,-1.67136,-0.219266,0
-0.371382,0.162533,-0.784901,-1.35073,-0.411662,-0.797771,-0.407688,0.0118965,0.894568,0.712588,1.56541,1.65056,0.418441,0.0405474,-0.13259,-1.0717,-0.54794,0.955099,-0.769617,-0.672593,-0.32959,0
0.153303,0.855358,-0.313508,-0.65827,-0.274617,-1.97185,-0.496983,-0.331733,0.143039,0.144519,-0.300007,1.06872,0.460824,1.1257,0.0556438,0.551999,-0.464105,0.579961,0.174153,0.344666,-0.87118,1
0.549291,-1.57428,-0.978508,-0.573479,-0.155449,-1.15055,-0.660692,-1.66043,-1.75682,-0.645553,-1.56731,0.817474,0.963371,-0.510554,1.34356,1.36385,1.45811,1.55673,2.07004,2.03702,0.0214409,1
-1.58905,-0.615709,-0.692306,-1.52032,-1.8536,-1.25528,-0.834323,-0.45773,-0.903088,-0.926322,-0.258554,0.645567,0.830166,1.0973,0.932416,0.441544,1.06888,0.813537,0.733733,1.14923,0.914062,1
1.82635,-0.25506,0.604024,1.13648,1.1852,1.34644,0.94167,0.87097,0.449663,-0.338665,-1.92854,-0.471827,-1.74917,-1.06165,-1.76725,-0.685102,-0.176671,-0.998448,0.174153,-1.73609,0.703443,0
-0.341683,1.57666,-0.30509,0.394555,1.83467,0.723571,1.01608,0.464342,0.563895,0.262051,-1.62652,-1.51649,-0.840953,-0.57305,0.095272,0.220633,0.835336,0.395931,0.625158,0.048736,0.342383,0
-0.113989,0.276422,1.00807,0.0271262,0.0471384,1.31888,0.897022,-0.0682838,0.984751,0.895414,0.256656,-0.213967,-0.435283,-1.50481,-1.3462,-2.12102,-1.45815,-0.269407,-0.794673,1.36193,0.94415,0
-0.608975,-0.283533,-1.27313,-0.531083,-0.679791,-1.65766,0.405896,1.14587,0.912605,-0.462726,0.925837,0.354648,0.376058,-0.448058,-0.434754,-0.34269,-1.12281,-0.21986,0.733733,-0.950028,2.1878,0
1.06408,0.826886,0.141049,1.299,1.67975,0.993665,1.44768,0.458615,0.587944,0.823589,-0.329617,-0.9611,-1.32534,-0.641227,-0.727012,-0.199098,-1.77552,-1.1117,-0.343668,-0.811311,1.02439,0
0.014707,-1.29904,-0.397685,0.952765,-0.697667,0.425917,0.386052,0.269619,1.32144,2.05767,0.191515,-0.504886,-0.392899,-0.936663,-0.310916,-1.20424,-0.697645,-0.729481,-1.61316,0.298427,-0.0688241,0
-0.579276,3.10467,0.755543,0.924501,1.54271,1.24171,2.15212,0.149348,-0.0974498,-0.195016,-0.720466,-1.02722,-0.568488,-1.85138,-0.776547,-2.33089,-1.45815,-0.531295,-2.30637,-2.68862,-0.249354,0
1.07398,-1.08076,0.199973,0.867974,-0.197158,-0.35129,0.693626,1.05997,1.75432,1.45695,0.463925,-0.154461,-0.0962153,-0.0503559,-0.305963,-0.894968,-0.410211,-1.72749,-1.17886,0.104223,-0.740797,0
0.133504,-0.141171,-0.725977,-0.24138,0.416562,0.188897,0.723392,-0.76127,0.473712,0.771353,1.15679,0.123235,0.805947,0.085999,0.0308763,-0.513896,-1.34437,-0.6587,0.132393,-0.13622,-0.580326,0
-0.252585,0.646562,-0.397685,0.0200602,0.565523,-0.411923,0.480309,0.275346,-0.440147,-0.991617,-0.643481,-1.02061,-1.13764,-0.868485,-0.791407,-1.43068,0.38622,-0.531295,-0.0179416,-0.802063,-0.590355,0
0.440395,-2.02034,-0.465027,-1.12462,-1.2518,-0.444996,0.281874,-0.595182,1.65812,1.65937,2.25235,0.387707,1.23584,0.98935,-0.157357,-0.414486,-0.595846,-1.09754,-1.1204,0.252188,2.19783,1
-0.123889,0.864849,-0.667052,0.867974,0.184183,-0.0315877,0.356287,0.252437,0.431626,-0.913263,-1.20607,0.54639,-0.441338,0.409842,1.03149,0.0273355,0.697607,0.0774185,0.917476,0.0672316,-1.82398,0
-0.212986,-0.359459,-1.18053,-0.474556,0.0948059,-0.654456,-2.04974,-2.61114,-1.43216,-1.45521,-1.40741,-0.954489,0.939152,0.995032,0.877927,1.92165,0.428138,2.02389,2.54611,0.890287,0.693414,0
-0.43078,-0.103208,-0.313508,-1.22355,-1.8536,0.166848,-1.16174,-0.463458,-0.69266,0.875826,0.179671,0.295141,0.267071,0.59733,1.30888,0.419453,0.577843,0.0986527,1.60234,0.649844,-0.189177,1
0.737386,-0.454366,-0.422938,1.10115,-0.977713,0.381821,-0.189409,0.590339,0.35948,1.43736,1.4825,0.40093,-0.326297,0.943898,-0.944966,-1.24843,-1.4821,-0.977213,-0.101461,0.298427,0.823797,0
-1.04456,-0.729598,-0.67547,-1.13169,0.559564,-0.478069,-0.437453,-0.92163,0.365492,0.738706,1.03243,1.15468,0.600084,-1.09574,-0.345591,-0.221189,-0.901244,-0.715325,0.758789,0.649844,-1.34256,0
-0.222886,-1.14719,0.646113,-0.128325,-1.04921,0.266066,0.663861,0.32689,0.539846,0.549349,1.00874,-0.617287,0.933097,0.0575918,-0.796361,-0.950196,-0.553928,-0.764871,-0.285204,1.30644,-0.0989124,0
2.29164,0.570636,-0.67547,-0.156588,-1.21605,-0.753674,-0.541631,-1.02472,-0.656587,-0.14278,0.611973,0.149682,0.933097,0.864358,0.798671,0.684546,1.45811,0.268526,0.257673,0.890287,1.88692,1
0.450294,0.0106809,2.15289,1.33433,0.708525,1.80394,2.09259,1.60405,-0.386037,-0.0970731,-0.898125,-1.37103,-1.2224,-2.4252,-0.687383,-0.320599,-0.589858,0.636586,-0.519058,-0.284185,0.773649,0
-0.0347915,-0.425894,0.696619,-0.0647311,-1.32926,-0.77021,-1.18654,-1.46571,-1.22775,0.856237,0.232968,-0.326368,1.1874,1.26774,1.54665,0.833661,1.87728,0.395931,1.20979,0.0672316,0.512884,1
0.529492,-0.796033,0.082125,-0.446292,0.464229,-1.31591,0.773,0.452888,0.870519,1.41125,1.86743,0.757967,0.606139,0.120088,-0.395126,-0.54151,-0.320388,-1.25326,0.558343,-1.79158,1.14474,0
-1.31185,-0.141171,0.519847,-0.559347,0.565523,0.0290455,-0.0405829,-1.64325,0.00475808,-0.123191,-0.365149,-0.987547,0.945207,0.0916805,0.95223,0.894411,1.58386,1.55673,0.03217,-1.6806,0.111706,0
0.93538,-0.321496,-1.89604,0.599468,-0.852586,0.425917,0.103282,0.44716,1.2072,0.190226,1.08573,-0.0817311,-0.338406,-0.544642,-0.187078,-0.28194,0.122739,-1.55054,0.516583,-0.598611,-1.41277,0
-2.05433,1.24448,0.696619,0.224973,0.148432,-0.218999,-0.710301,-0.182827,-1.37204,-1.87963,-0.809295,-0.313144,0.908878,0.852995,0.808578,0.87232,1.03295,0.360541,0.190857,0.0579838,0.181912,0
-1.15346,2.36439,-0.481863,-0.213116,-0.465287,0.194409,0.4307,0.223801,1.92867,0.575468,0.896227,0.0637285,-0.0719962,0.773455,-0.424847,-0.646443,-0.937174,-0.326031,-0.22674,-0.228698,0.683384,0
0.440395,-0.644181,-0.683888,-0.559347,-1.12072,-1.01274,-0.834323,-1.64325,-0.632538,0.732176,0.925837,1.57783,0.805947,1.71658,0.337994,1.63446,1.44014,-0.0216745,0.867365,0.91803,0.58309,1
-0.77727,-0.909923,-0.608128,-1.28007,-0.542747,0.128263,-1.0278,0.825153,0.112978,0.26858,0.890305,1.6704,0.812002,0.131451,0.694647,-0.298508,1.21858,1.33024,-0.134869,-0.737328,-0.31956,1
-0.856468,-0.919413,-1.50882,-1.12462,-0.971755,-1.25528,-0.392805,1.47232,0.0949415,-0.0513664,1.99179,0.943098,1.85342,-0.163985,-0.112776,-0.320599,-0.212601,-0.87812,0.666918,-0.237946,0.843855,1
0.648289,0.931284,-1.20579,-0.403896,-0.334202,0.183385,-0.368001,-0.280189,-0.0734009,1.07824,1.14495,1.25385,0.963371,0.665507,-0.637848,-0.38135,-1.2306,-2.13802,-0.293556,-0.885293,0.904032,0
-0.480279,0.684525,2.02662,2.18931,1.14945,0.817277,1.24924,1.3406,0.870519,0.53629,0.469847,-0.207355,-1.60991,-0.425332,-0.910292,-1.18215,0.302385,-1.38774,-0.485651,-0.228698,0.743561,0
0.143403,-0.530292,-0.650217,1.00223,1.01241,0.166848,0.708509,-0.606637,0.618005,0.0400469,-1.4311,-1.15945,-0.52005,0.210991,0.129947,-0.127302,-0.422188,-0.694091,1.71091,0.862543,0.603149,0
-0.955465,-1.39395,0.460923,0.882105,0.362936,0.414893,0.524957,-0.0339208,1.19518,1.43083,0.884383,0.764579,0.491098,0.210991,-1.1976,-0.928104,0.0269278,-1.42313,0.792197,0.0672316,1.3353,0
-0.727771,2.16508,0.662948,0.853842,0.04118,0.470014,0.529918,-0.102647,0.100954,-0.423549,-1.55546,-0.174296,0.690906,-0.141259,-0.14745,-0.298508,-0.422188,0.671976,0.524935,-1.09799,-0.00864739,0
0.559191,0.798414,0.806049,2.25996,1.21499,1.09288,0.837492,0.893879,0.143039,-1.63151,-1.08171,0.222412,-0.968104,-0.948025,-0.177171,-0.569124,0.72156,-0.0995332,-1.04523,-0.284185,-0.821032,0
-0.648574,0.37133,0.65453,-1.15995,-0.334202,0.188897,-0.353118,0.240983,-0.42211,-0.723907,-0.9455,-0.339591,-0.0901605,-1.02757,-0.969734,0.0604722,1.6138,-0.481749,1.39354,0.825552,-1.20215,0
-0.905966,0.731978,-0.246166,-0.418028,0.541689,0.888935,0.162813,-0.0511023,-0.98726,-1.72945,-1.135,0.0505049,0.333674,-0.00490423,-0.038473,0.817092,0.48802,1.5355,0.691974,-0.607859,0.131765,0
0.994779,-0.938395,-0.709141,-0.630007,0.0233047,-0.930062,-0.93354,-1.23662,-0.69266,-0.599846,0.884383,0.14307,1.14501,0.75641,1.31384,-0.0113239,0.224539,0.969255,-1.02853,-0.117725,-0.0888829,1
-1.26236,0.722488,-0.641799,0.719589,1.1137,0.497575,1.48241,1.49523,-1.20971,0.503643,-0.513198,-1.35781,-0.374735,-0.794626,-0.801314,-0.403441,-1.35635,0.21898,-0.301908,0.178205,0.94415,0
-0.935665,0.228968,0.755543,0.571204,2.39476,0.982641,2.74743,0.825153,-0.175609,-0.789202,-1.68574,-1.5231,-1.76733,-1.16392,-1.23722,0.386316,-0.458117,-0.262329,-0.293556,0.150462,-1.75377,0
0.489893,-0.985849,1.84985,0.571204,0.553606,1.70473,0.782922,0.962605,0.281321,-0.175427,0.60013,-0.802417,-0.919665,-0.510554,-1.31153,-0.917059,-0.0868482,-1.10462,-1.3459,0.427896,-0.279442,0
-0.628774,-0.103208,-0.498698,0.571204,0.380811,-0.185927,0.281874,0.0176236,1.00279,-0.149309,1.57133,0.308365,0.267071,-1.06734,-0.840942,0.0770405,-1.5839,-0.835652,-0.377075,-1.38467,0.783679,0
0.2622,0.0581347,-0.406103,-0.0435333,-1.23988,-0.682017,-1.28576,-1.71771,-1.47425,-1.16791,-0.97511,-1.02722,0.58192,1.29615,1.84882,1.04353,1.92519,2.1796,1.73597,0.390905,0.693414,0
-0.747571,0.62758,-0.19566,1.39085,-0.49508,1.19761,1.06569,1.09433,0.179113,0.804001,0.564598,0.480272,0.630358,-1.56162,-1.29171,-1.38097,0.062857,-0.304797,0.691974,-1.12574,-0.69065,0
0.232501,-0.720107,-0.523951,-0.121259,-0.453371,-0.235536,-1.22623,-0.583728,-0.566404,-1.41604,-0.199334,-0.154461,0.733289,1.6484,2.15593,2.06524,0.242503,0.0632623,0.767141,-0.820558,-1.02162,1
0.321598,0.00119014,-0.641799,-1.34367,-1.22201,-0.759186,-0.531709,0.384162,1.11101,0.53629,1.25154,1.46543,0.145976,0.341664,-0.484289,-0.171484,-1.08688,-1.8195,0.583398,0.75157,0.362442,1
1.34127,-0.75807,-1.39939,0.0695218,-0.244825,-0.0811967,0.133048,0.195165,0.449663,1.12395,0.469847,0.791026,-0.259694,0.0803176,-1.54434,-1.45829,-1.02101,-0.248173,-0.235092,1.01051,-0.14906,0
-0.0941898,-1.26108,-0.145154,1.34846,0.851528,0.310163,0.698587,0.16653,1.00279,-0.168898,-1.26529,-0.44538,-0.968104,-1.16392,-1.03413,-1.16558,-1.04496,-1.67086,-1.67163,-0.182459,0.332354,0
0.806684,1.11161,-0.321926,-0.778392,-0.548706,-1.54742,-1.38002,-1.71771,-1.84701,-1.54663,-0.637559,-0.0685075,1.42959,0.722322,1.24449,1.9824,1.57189,2.00973,0.499879,1.70409,-0.159089,1
-0.0941898,1.09263,0.494593,-0.594677,0.00542933,1.00469,-0.124918,1.01415,-1.2037,0.353464,0.351408,-0.881759,-0.762241,-0.175348,0.382576,-0.729285,0.452091,-0.18447,1.2432,0.548118,1.04444,0
0.628489,0.836377,1.11751,1.9632,1.78104,1.04327,1.19964,0.641884,2.02487,-0.168898,-0.542807,-1.54955,-1.37983,-1.63548,-1.02422,-2.16521,-0.925197,-1.60716,-1.03688,-0.543124,0.0114115,0
-0.203087,0.428274,1.30269,-1.35073,-1.51993,-1.15055,-1.20143,-0.343187,-0.602477,-1.05691,1.45289,1.25385,0.0430446,0.415523,-0.603174,-0.790035,-1.48809,0.226058,-0.619282,-1.6991,-1.10186,1
-1.67814,0.153042,-0.582875,-2.67206,0.0352215,-0.95211,-0.883931,0.0348051,-0.542355,-0.260311,-0.175646,0.334812,0.194414,2.29608,1.37823,1.40251,0.925159,-0.297719,1.41859,0.298427,-0.129001,1
2.26194,-1.79256,-1.13003,-0.580545,-1.7106,0.0400697,-1.26096,-1.91816,0.143039,-0.528021,-0.00390967,0.447213,0.72118,0.864358,1.17514,0.386316,-0.625787,0.62243,0.641862,0.908782,-0.0788535,1
-2.79681,-0.312005,0.5451,-0.686534,0.923029,0.403869,0.356287,1.20315,1.44769,0.444877,1.26339,0.0108341,-0.641145,-0.976433,-1.32639,-0.469714,-1.61983,-0.885198,-0.519058,0.501879,-0.379737,0
-0.896067,-1.31803,-0.136736,0.175511,0.166307,-1.02377,-0.035622,-0.0682838,-2.0875,-2.17999,-0.939578,0.156294,0.618249,1.26206,0.476693,1.74492,1.48805,-0.311875,1.14298,0.289179,-0.249354,0
0.2424,1.34888,-0.557622,-0.276709,-1.08497,-0.66548,-0.516827,-0.973175,-0.710697,-1.96452,-0.163802,0.354648,2.24093,0.631419,1.64572,0.695591,0.200586,0.558727,0.67527,1.4544,-0.911297,1
1.32147,1.88036,0.477758,-0.573479,-1.14455,-1.56395,-0.551553,-0.326006,-1.26983,0.484054,-0.104583,0.824085,1.10869,0.59733,0.451925,0.822615,0.757489,0.792303,1.02605,-2.40193,0.161853,1
0.499793,0.333367,0.157885,0.677193,-0.375911,1.85355,1.26413,1.64414,3.14314,-0.488844,0.23889,-1.77435,-0.913611,-1.11847,-0.826082,-2.13207,-1.09886,-0.679935,-1.62987,-0.85755,0.793708,0
1.20267,-0.919413,-0.557622,-0.078863,-0.506997,-0.720601,-0.397766,-0.039648,-1.56443,-0.795732,-1.40149,-1.13962,0.388167,0.131451,0.323134,1.20921,0.979053,1.10374,0.182505,1.8983,-1.91424,0
-0.0347915,0.561145,0.772378,1.41205,1.2567,1.31888,0.569605,0.281073,-0.506281,-1.28545,-0.572417,-0.485051,-1.08314,-1.26619,-1.02422,-0.149393,0.164657,-1.20371,0.441415,0.122718,-0.129001,0
-0.153588,0.523182,0.0652896,-0.531083,-0.918129,-0.566262,-1.7124,-1.5688,-1.06542,-0.782673,-0.649403,-0.0156131,0.630358,1.74498,1.05625,1.27548,0.308374,2.26454,0.758789,0.427896,-0.209236,1
-0.262485,1.26346,-0.776483,-0.149522,-0.477204,-0.852892,-1.0278,-1.63752,-1.17965,-1.34421,0.00201228,-0.286697,-0.513995,-0.152622,0.40239,-0.033415,0.643713,1.23822,1.46035,0.53887,1.44562,0
-0.292184,-0.786543,0.713454,0.429885,0.0650137,0.409381,0.812687,-0.600909,0.57592,0.209814,0.979135,1.30013,0.460824,-0.641227,-1.27685,-1.20977,-0.967115,-0.779028,-1.21227,0.908782,0.292236,0
-0.490178,1.49124,1.12592,2.35889,1.84063,1.47873,1.42784,1.64986,1.03886,-0.358254,-0.933656,-0.881759,-0.423173,-0.749175,-2.05455,-1.16006,-0.703634,-1.12585,0.600102,-0.0344943,-1.79389,0
-0.678273,0.845867,0.0737073,0.415753,0.23185,-0.610359,0.663861,-0.503548,-0.758795,-1.19403,-0.418446,-0.491663,0.72118,0.642781,0.615391,0.57409,1.04492,0.870162,1.28496,1.50064,-1.72368,0
0.638389,0.105588,1.32795,0.479347,2.38881,1.78741,1.12522,0.16653,0.84647,0.0139288,-0.48951,-1.64873,-0.187037,-1.66389,-1.37097,-1.14349,-0.0509189,-1.14709,-0.819728,-2.93831,1.88692,0
-0.242686,-1.01432,-0.465027,0.330962,0.815777,1.73229,0.862296,0.20662,0.515798,1.27413,0.138217,-0.213967,-0.92572,-1.02757,-0.835989,-1.25947,-1.23658,-1.43729,-0.961712,0.298427,0.0715882,0
2.29164,-1.22312,-1.11319,-0.418028,-0.346119,0.161336,-0.601162,-0.892994,-1.36002,-2.2714,-0.086817,-0.9611,0.503208,0.20531,0.0754579,1.41355,0.242503,1.62751,2.26214,0.53887,-0.570296,0
0.321598,-0.805524,-0.717559,-1.01863,-0.834711,-1.08991,-0.968266,0.418525,-0.247756,0.843178,1.47658,0.361259,0.466879,0.875721,0.194342,-0.160439,-0.350329,0.190668,1.12627,0.686835,-0.750826,1
-0.44068,0.646562,0.923897,0.797314,0.672775,0.629865,1.46256,1.7415,-0.416098,-0.201545,-0.453978,-0.359427,-1.30717,-1.10711,-0.776547,-0.928104,0.398197,0.204824,0.0238181,0.899535,-0.660561,0
-1.40095,-2.53284,-0.069394,-0.347369,0.38677,-0.130806,-0.635888,-0.910176,-1.11352,-0.972029,-2.24241,0.242247,1.34482,1.54613,0.689694,0.77291,1.21858,0.374697,1.38519,0.418648,-0.730767,0
0.569091,-0.112699,0.797632,0.76905,-0.751293,-0.252072,-0.412648,-0.45773,-0.608489,-2.17999,-1.83972,-0.551169,0.406331,0.341664,0.229017,0.1157,0.517961,-0.085377,-0.31026,-0.922284,-0.118971,0
0.658188,1.58615,0.705037,0.818512,0.160349,0.817277,1.14011,1.50668,-0.818917,-1.84046,-1.14685,0.321589,-0.50794,0.745048,-0.533825,0.424975,0.200586,1.55673,-0.151573,0.696083,-0.821032,0
